'sample interval','ECG','ECG'
12495,-0.125,0.060
12496,-0.130,0.065
12497,-0.095,0.035
12498,-0.060,0.060
12499,-0.040,0.075
12500,0.005,0.085
12501,0.025,0.095
12502,0.035,0.105
12503,0.030,0.095
12504,0.010,0.105
12505,0.020,0.110
12506,0.045,0.095
12507,0.085,0.110
12508,0.125,0.115
12509,0.145,0.140
12510,0.170,0.150
12511,0.170,0.170
12512,0.180,0.140
12513,0.160,0.145
12514,0.195,0.145
12515,0.230,0.155
12516,0.260,0.165
12517,0.285,0.190
12518,0.315,0.190
12519,0.340,0.190
12520,0.340,0.175
12521,0.325,0.180
12522,0.345,0.180
12523,0.335,0.180
12524,0.365,0.200
12525,0.380,0.195
12526,0.395,0.225
12527,0.405,0.205
12528,0.405,0.200
12529,0.390,0.185
12530,0.375,0.180
12531,0.350,0.185
12532,0.355,0.170
12533,0.365,0.180
12534,0.350,0.180
12535,0.330,0.160
12536,0.305,0.160
12537,0.250,0.165
12538,0.220,0.150
12539,0.200,0.135
12540,0.195,0.130
12541,0.185,0.125
12542,0.190,0.150
12543,0.165,0.135
12544,0.155,0.135
12545,0.145,0.115
12546,0.100,0.120
12547,0.070,0.100
12548,0.050,0.100
12549,0.060,0.110
12550,0.050,0.115
12551,0.055,0.115
12552,0.030,0.110
12553,0.000,0.105
12554,-0.045,0.085
12555,-0.085,0.075
12556,-0.100,0.060
12557,-0.135,0.100
12558,-0.100,0.095
12559,-0.100,0.100
12560,-0.125,0.080
12561,-0.125,0.100
12562,-0.125,0.085
12563,-0.160,0.075
12564,-0.170,0.075
12565,-0.130,0.060
12566,-0.130,0.085
12567,-0.110,0.090
12568,-0.115,0.085
12569,-0.125,0.080
12570,-0.120,0.070
12571,-0.160,0.070
12572,-0.160,0.065
12573,-0.140,0.060
12574,-0.125,0.075
12575,-0.105,0.085
12576,-0.090,0.110
12577,-0.100,0.095
12578,-0.105,0.100
12579,-0.100,0.080
12580,-0.110,0.065
12581,-0.115,0.065
12582,-0.100,0.070
12583,-0.055,0.090
12584,-0.055,0.090
12585,-0.040,0.110
12586,-0.050,0.100
12587,-0.055,0.120
12588,-0.085,0.090
12589,-0.055,0.075
12590,-0.035,0.105
12591,0.005,0.065
12592,0.020,0.085
12593,0.040,0.065
12594,0.035,0.070
12595,0.005,0.005
12596,-0.080,-0.030
12597,-0.105,-0.075
12598,-0.165,-0.100
12599,-0.235,-0.135
12600,-0.330,-0.140
12601,-0.455,-0.145
12602,-0.565,-0.185
12603,-0.660,-0.175
12604,-0.760,-0.185
12605,-0.800,-0.215
12606,-0.815,-0.205
12607,-0.840,-0.195
12608,-0.820,-0.205
12609,-0.835,-0.180
12610,-0.845,-0.160
12611,-0.840,-0.150
12612,-0.860,-0.175
12613,-0.870,-0.125
12614,-0.865,-0.160
12615,-0.845,-0.140
12616,-0.810,-0.110
12617,-0.785,-0.075
12618,-0.750,-0.060
12619,-0.705,0.010
12620,-0.650,-0.015
12621,-0.600,0.000
12622,-0.530,0.000
12623,-0.475,0.015
12624,-0.400,0.030
12625,-0.350,0.065
12626,-0.300,0.085
12627,-0.275,0.080
12628,-0.240,0.110
12629,-0.235,0.085
12630,-0.240,0.095
12631,-0.190,0.105
12632,-0.145,0.140
12633,-0.120,0.150
12634,-0.090,0.150
12635,-0.060,0.165
12636,-0.050,0.160
12637,-0.090,0.155
12638,-0.055,0.180
12639,-0.065,0.165
12640,-0.020,0.185
12641,-0.010,0.185
12642,0.015,0.215
12643,0.050,0.215
12644,0.050,0.225
12645,0.065,0.250
12646,0.030,0.240
12647,0.065,0.235
12648,0.105,0.225
12649,0.120,0.260
12650,0.190,0.280
12651,0.220,0.300
12652,0.225,0.285
12653,0.235,0.310
12654,0.220,0.275
12655,0.235,0.275
12656,0.235,0.300
12657,0.270,0.290
12658,0.305,0.300
12659,0.330,0.310
12660,0.350,0.320
12661,0.325,0.315
12662,0.315,0.315
12663,0.315,0.315
12664,0.315,0.280
12665,0.345,0.285
12666,0.340,0.300
12667,0.335,0.285
12668,0.360,0.270
12669,0.340,0.270
12670,0.315,0.265
12671,0.265,0.265
12672,0.230,0.240
12673,0.205,0.230
12674,0.205,0.255
12675,0.240,0.250
12676,0.230,0.260
12677,0.220,0.265
12678,0.195,0.245
12679,0.175,0.245
12680,0.185,0.175
12681,0.180,0.140
12682,0.135,0.110
12683,0.145,0.110
12684,0.080,0.065
12685,-0.005,0.030
12686,-0.105,-0.050
12687,-0.210,-0.085
12688,-0.330,-0.140
12689,-0.475,-0.170
12690,-0.620,-0.185
12691,-0.720,-0.190
12692,-0.810,-0.210
12693,-0.860,-0.200
12694,-0.895,-0.195
12695,-0.930,-0.230
12696,-0.995,-0.225
12697,-1.015,-0.250
12698,-0.995,-0.245
12699,-1.015,-0.220
12700,-1.000,-0.200
12701,-0.975,-0.215
12702,-0.975,-0.205
12703,-0.960,-0.200
12704,-0.980,-0.185
12705,-0.985,-0.195
12706,-0.980,-0.190
12707,-0.940,-0.160
12708,-0.915,-0.150
12709,-0.885,-0.145
12710,-0.850,-0.125
12711,-0.850,-0.105
12712,-0.855,-0.100
12713,-0.840,-0.100
12714,-0.820,-0.075
12715,-0.820,-0.035
12716,-0.765,0.000
12717,-0.685,0.065
12718,-0.615,0.075
12719,-0.555,0.130
12720,-0.465,0.135
12721,-0.380,0.155
12722,-0.300,0.150
12723,-0.235,0.185
12724,-0.130,0.205
12725,-0.080,0.210
12726,0.000,0.240
12727,0.035,0.255
12728,0.075,0.270
12729,0.075,0.275
12730,0.105,0.285
12731,0.150,0.270
12732,0.185,0.300
12733,0.245,0.335
12734,0.275,0.350
12735,0.325,0.355
12736,0.330,0.375
12737,0.345,0.385
12738,0.355,0.340
12739,0.380,0.380
12740,0.415,0.365
12741,0.460,0.385
12742,0.505,0.415
12743,0.525,0.430
12744,0.555,0.415
12745,0.545,0.425
12746,0.550,0.410
12747,0.560,0.385
12748,0.550,0.395
12749,0.545,0.400
12750,0.580,0.410
12751,0.585,0.410
12752,0.565,0.395
12753,0.565,0.380
12754,0.540,0.405
12755,0.520,0.380
12756,0.505,0.375
12757,0.485,0.390
12758,0.500,0.380
12759,0.510,0.395
12760,0.500,0.385
12761,0.455,0.365
12762,0.440,0.345
12763,0.425,0.320
12764,0.385,0.295
12765,0.365,0.285
12766,0.365,0.290
12767,0.355,0.295
12768,0.340,0.300
12769,0.335,0.300
12770,0.295,0.280
12771,0.255,0.250
12772,0.220,0.240
12773,0.195,0.215
12774,0.205,0.230
12775,0.190,0.240
12776,0.195,0.235
12777,0.175,0.250
12778,0.155,0.215
12779,0.135,0.215
12780,0.105,0.200
12781,0.105,0.195
12782,0.105,0.195
12783,0.110,0.225
12784,0.120,0.225
12785,0.110,0.205
12786,0.105,0.240
12787,0.085,0.215
12788,0.055,0.185
12789,0.055,0.180
12790,0.080,0.185
12791,0.075,0.195
12792,0.090,0.220
12793,0.115,0.230
12794,0.080,0.215
12795,0.090,0.205
12796,0.060,0.220
12797,0.060,0.200
12798,0.060,0.190
12799,0.090,0.215
12800,0.110,0.215
12801,0.120,0.230
12802,0.110,0.240
12803,0.110,0.225
12804,0.095,0.210
12805,0.095,0.205
12806,0.090,0.205
12807,0.105,0.205
12808,0.125,0.210
12809,0.120,0.240
12810,0.090,0.220
12811,0.085,0.210
12812,0.070,0.210
12813,0.035,0.165
12814,0.030,0.165
12815,0.020,0.185
12816,0.035,0.195
12817,0.035,0.200
12818,0.010,0.200
12819,-0.005,0.180
12820,-0.035,0.160
12821,-0.070,0.145
12822,-0.075,0.130
12823,-0.100,0.120
12824,-0.085,0.120
12825,-0.095,0.125
12826,-0.115,0.110
12827,-0.150,0.110
12828,-0.185,0.085
12829,-0.265,0.075
12830,-0.255,0.055
12831,-0.280,0.055
12832,-0.280,0.080
12833,-0.285,0.080
12834,-0.290,0.075
12835,-0.290,0.070
12836,-0.315,0.070
12837,-0.350,0.055
12838,-0.365,0.055
12839,-0.355,0.050
12840,-0.370,0.045
12841,-0.375,0.050
12842,-0.320,0.060
12843,-0.365,0.045
12844,-0.360,0.065
12845,-0.385,0.040
12846,-0.410,0.030
12847,-0.390,0.010
12848,-0.405,0.030
12849,-0.380,0.045
12850,-0.385,0.040
12851,-0.360,0.035
12852,-0.395,0.035
12853,-0.390,0.040
12854,-0.405,0.045
12855,-0.415,0.015
12856,-0.420,0.035
12857,-0.385,0.030
12858,-0.375,0.045
12859,-0.390,0.050
12860,-0.365,0.065
12861,-0.390,0.050
12862,-0.390,0.055
12863,-0.395,0.040
12864,-0.380,0.020
12865,-0.360,0.040
12866,-0.335,0.035
12867,-0.315,0.060
12868,-0.310,0.025
12869,-0.350,0.005
12870,-0.365,-0.065
12871,-0.405,-0.090
12872,-0.455,-0.160
12873,-0.515,-0.185
12874,-0.595,-0.215
12875,-0.660,-0.190
12876,-0.720,-0.210
12877,-0.770,-0.205
12878,-0.830,-0.210
12879,-0.875,-0.210
12880,-0.875,-0.185
12881,-0.865,-0.200
12882,-0.870,-0.185
12883,-0.845,-0.160
12884,-0.835,-0.155
12885,-0.815,-0.135
12886,-0.815,-0.130
12887,-0.830,-0.125
12888,-0.825,-0.110
12889,-0.805,-0.095
12890,-0.755,-0.050
12891,-0.705,-0.010
12892,-0.665,0.025
12893,-0.590,0.025
12894,-0.545,0.045
12895,-0.490,0.075
12896,-0.480,0.070
12897,-0.460,0.100
12898,-0.395,0.085
12899,-0.350,0.100
12900,-0.305,0.130
12901,-0.295,0.120
12902,-0.270,0.175
12903,-0.245,0.150
12904,-0.260,0.135
12905,-0.245,0.135
12906,-0.210,0.125
12907,-0.175,0.145
12908,-0.160,0.185
12909,-0.130,0.200
12910,-0.140,0.205
12911,-0.135,0.200
12912,-0.140,0.165
12913,-0.140,0.180
12914,-0.120,0.200
12915,-0.085,0.195
12916,-0.060,0.240
12917,-0.030,0.220
12918,0.000,0.230
12919,-0.010,0.245
12920,-0.015,0.250
12921,-0.015,0.240
12922,-0.015,0.235
12923,0.005,0.250
12924,0.045,0.255
12925,0.065,0.270
12926,0.090,0.290
12927,0.085,0.315
12928,0.095,0.285
12929,0.090,0.270
12930,0.080,0.275
12931,0.105,0.275
12932,0.150,0.300
12933,0.165,0.285
12934,0.190,0.300
12935,0.195,0.310
12936,0.180,0.315
12937,0.175,0.300
12938,0.165,0.285
12939,0.155,0.280
12940,0.155,0.295
12941,0.185,0.295
12942,0.190,0.280
12943,0.195,0.250
12944,0.195,0.265
12945,0.145,0.215
12946,0.120,0.230
12947,0.075,0.225
12948,0.065,0.215
12949,0.075,0.225
12950,0.090,0.225
12951,0.080,0.215
12952,0.050,0.210
12953,0.015,0.205
12954,-0.005,0.180
12955,-0.040,0.170
12956,-0.040,0.145
12957,-0.040,0.170
12958,-0.040,0.175
12959,-0.025,0.160
12960,-0.050,0.150
12961,-0.075,0.155
12962,-0.115,0.125
12963,-0.135,0.135
12964,-0.140,0.110
12965,-0.155,0.100
12966,-0.175,0.130
12967,-0.185,0.120
12968,-0.200,0.125
12969,-0.215,0.110
12970,-0.230,0.095
12971,-0.240,0.105
12972,-0.255,0.105
12973,-0.245,0.090
12974,-0.235,0.085
12975,-0.235,0.100
12976,-0.230,0.100
12977,-0.230,0.125
12978,-0.240,0.115
12979,-0.240,0.085
12980,-0.245,0.075
12981,-0.265,0.070
12982,-0.255,0.095
12983,-0.240,0.075
12984,-0.230,0.090
12985,-0.260,0.120
12986,-0.235,0.095
12987,-0.270,0.070
12988,-0.245,0.085
12989,-0.265,0.095
12990,-0.245,0.075
12991,-0.215,0.070
12992,-0.215,0.085
12993,-0.200,0.100
12994,-0.225,0.080
12995,-0.220,0.095
12996,-0.245,0.080
12997,-0.240,0.070
12998,-0.235,0.085
12999,-0.225,0.085
13000,-0.175,0.085
13001,-0.205,0.110
13002,-0.220,0.085
13003,-0.215,0.085
13004,-0.235,0.065
13005,-0.230,0.025
13006,-0.245,0.025
13007,-0.215,0.020
13008,-0.225,0.000
13009,-0.220,-0.030
13010,-0.245,-0.095
13011,-0.315,-0.150
13012,-0.410,-0.190
13013,-0.505,-0.200
13014,-0.610,-0.235
13015,-0.700,-0.235
13016,-0.750,-0.240
13017,-0.800,-0.205
13018,-0.795,-0.210
13019,-0.840,-0.205
13020,-0.815,-0.225
13021,-0.880,-0.210
13022,-0.840,-0.195
13023,-0.825,-0.185
13024,-0.780,-0.195
13025,-0.775,-0.140
13026,-0.755,-0.125
13027,-0.770,-0.115
13028,-0.750,-0.095
13029,-0.740,-0.100
13030,-0.715,-0.055
13031,-0.660,0.000
13032,-0.590,-0.015
13033,-0.510,0.005
13034,-0.450,0.040
13035,-0.395,0.055
13036,-0.375,0.065
13037,-0.360,0.070
13038,-0.340,0.080
13039,-0.295,0.080
13040,-0.275,0.100
13041,-0.220,0.125
13042,-0.200,0.140
13043,-0.160,0.145
13044,-0.175,0.155
13045,-0.175,0.145
13046,-0.200,0.165
13047,-0.160,0.140
13048,-0.135,0.145
13049,-0.125,0.190
13050,-0.095,0.175
13051,-0.065,0.205
13052,-0.055,0.200
13053,-0.045,0.200
13054,-0.055,0.195
13055,-0.065,0.200
13056,-0.040,0.210
13057,-0.015,0.220
13058,0.025,0.235
13059,0.060,0.265
13060,0.085,0.270
13061,0.085,0.275
13062,0.070,0.275
13063,0.080,0.270
13064,0.110,0.275
13065,0.130,0.290
13066,0.180,0.315
13067,0.205,0.330
13068,0.240,0.320
13069,0.215,0.305
13070,0.230,0.310
13071,0.225,0.315
13072,0.255,0.300
13073,0.270,0.315
13074,0.305,0.320
13075,0.300,0.315
13076,0.315,0.315
13077,0.310,0.325
13078,0.295,0.305
13079,0.265,0.280
13080,0.255,0.265
13081,0.255,0.240
13082,0.275,0.210
13083,0.260,0.220
13084,0.280,0.205
13085,0.205,0.175
13086,0.130,0.135
13087,0.060,0.090
13088,-0.010,0.030
13089,-0.050,-0.015
13090,-0.085,-0.075
13091,-0.180,-0.125
13092,-0.280,-0.185
13093,-0.425,-0.205
13094,-0.585,-0.255
13095,-0.735,-0.280
13096,-0.845,-0.310
13097,-0.950,-0.340
13098,-0.980,-0.330
13099,-1.000,-0.345
13100,-1.020,-0.330
13101,-1.010,-0.330
13102,-1.060,-0.315
13103,-1.090,-0.340
13104,-1.115,-0.320
13105,-1.140,-0.295
13106,-1.120,-0.305
13107,-1.080,-0.255
13108,-1.065,-0.205
13109,-1.035,-0.205
13110,-0.985,-0.175
13111,-0.945,-0.180
13112,-0.910,-0.175
13113,-0.880,-0.155
13114,-0.860,-0.145
13115,-0.825,-0.120
13116,-0.765,-0.075
13117,-0.730,-0.020
13118,-0.700,-0.005
13119,-0.670,0.035
13120,-0.605,0.055
13121,-0.535,0.095
13122,-0.455,0.120
13123,-0.350,0.160
13124,-0.230,0.195
13125,-0.140,0.230
13126,-0.070,0.245
13127,-0.015,0.265
13128,0.015,0.275
13129,0.040,0.295
13130,0.105,0.300
13131,0.175,0.300
13132,0.220,0.325
13133,0.300,0.380
13134,0.340,0.415
13135,0.375,0.415
13136,0.395,0.445
13137,0.430,0.440
13138,0.470,0.450
13139,0.520,0.470
13140,0.555,0.480
13141,0.620,0.500
13142,0.640,0.510
13143,0.695,0.505
13144,0.715,0.535
13145,0.720,0.535
13146,0.750,0.520
13147,0.750,0.535
13148,0.785,0.545
13149,0.810,0.545
13150,0.820,0.550
13151,0.825,0.550
13152,0.825,0.545
13153,0.825,0.515
13154,0.795,0.520
13155,0.750,0.480
13156,0.750,0.455
13157,0.730,0.450
13158,0.745,0.455
13159,0.705,0.455
13160,0.690,0.460
13161,0.655,0.440
13162,0.620,0.425
13163,0.575,0.400
13164,0.565,0.380
13165,0.560,0.355
13166,0.525,0.365
13167,0.520,0.370
13168,0.490,0.365
13169,0.455,0.370
13170,0.425,0.345
13171,0.380,0.335
13172,0.355,0.315
13173,0.315,0.300
13174,0.325,0.310
13175,0.335,0.315
13176,0.330,0.335
13177,0.270,0.340
13178,0.255,0.330
13179,0.230,0.300
13180,0.220,0.290
13181,0.215,0.270
13182,0.225,0.290
13183,0.250,0.290
13184,0.230,0.310
13185,0.200,0.320
13186,0.200,0.310
13187,0.170,0.290
13188,0.185,0.270
13189,0.180,0.255
13190,0.170,0.260
13191,0.195,0.290
13192,0.175,0.300
13193,0.185,0.290
13194,0.160,0.290
13195,0.170,0.275
13196,0.160,0.270
13197,0.150,0.270
13198,0.160,0.270
13199,0.185,0.265
13200,0.180,0.285
13201,0.180,0.280
13202,0.175,0.285
13203,0.165,0.300
13204,0.150,0.290
13205,0.135,0.280
13206,0.155,0.270
13207,0.185,0.260
13208,0.200,0.285
13209,0.195,0.280
13210,0.205,0.305
13211,0.165,0.305
13212,0.165,0.275
13213,0.145,0.245
13214,0.125,0.250
13215,0.125,0.240
13216,0.125,0.220
13217,0.100,0.225
13218,0.090,0.235
13219,0.055,0.210
13220,0.040,0.205
13221,0.010,0.210
13222,0.000,0.185
13223,-0.015,0.155
13224,-0.005,0.160
13225,-0.020,0.175
13226,-0.020,0.165
13227,-0.065,0.165
13228,-0.065,0.145
13229,-0.115,0.115
13230,-0.155,0.110
13231,-0.165,0.090
13232,-0.185,0.085
13233,-0.200,0.075
13234,-0.245,0.095
13235,-0.265,0.080
13236,-0.325,0.070
13237,-0.355,0.070
13238,-0.385,0.035
13239,-0.405,0.025
13240,-0.405,0.030
13241,-0.390,0.055
13242,-0.415,0.050
13243,-0.405,0.050
13244,-0.440,0.050
13245,-0.460,0.030
13246,-0.495,0.025
13247,-0.505,0.015
13248,-0.490,0.000
13249,-0.485,0.030
13250,-0.470,0.035
13251,-0.475,0.030
13252,-0.490,0.020
13253,-0.530,0.010
13254,-0.530,-0.010
13255,-0.520,-0.010
13256,-0.545,-0.010
13257,-0.520,-0.015
13258,-0.510,-0.005
13259,-0.495,0.010
13260,-0.515,0.010
13261,-0.505,0.015
13262,-0.540,0.000
13263,-0.540,-0.015
13264,-0.540,-0.020
13265,-0.520,-0.005
13266,-0.505,0.005
13267,-0.485,0.040
13268,-0.470,0.035
13269,-0.460,0.005
13270,-0.460,-0.020
13271,-0.465,-0.040
13272,-0.480,-0.060
13273,-0.480,-0.090
13274,-0.500,-0.100
13275,-0.510,-0.135
13276,-0.560,-0.180
13277,-0.665,-0.210
13278,-0.755,-0.260
13279,-0.895,-0.280
13280,-1.020,-0.280
13281,-1.115,-0.315
13282,-1.140,-0.315
13283,-1.145,-0.300
13284,-1.175,-0.275
13285,-1.200,-0.275
13286,-1.200,-0.250
13287,-1.205,-0.275
13288,-1.215,-0.290
13289,-1.185,-0.275
13290,-1.165,-0.255
13291,-1.135,-0.200
13292,-1.125,-0.180
13293,-1.115,-0.150
13294,-1.090,-0.130
13295,-1.055,-0.115
13296,-0.995,-0.105
13297,-0.930,-0.095
13298,-0.860,-0.070
13299,-0.760,-0.010
13300,-0.685,0.010
13301,-0.640,0.010
13302,-0.615,0.055
13303,-0.560,0.035
13304,-0.555,0.035
13305,-0.550,0.030
13306,-0.490,0.020
13307,-0.465,0.050
13308,-0.435,0.070
13309,-0.400,0.085
13310,-0.390,0.105
13311,-0.375,0.075
13312,-0.385,0.075
13313,-0.370,0.085
13314,-0.350,0.100
13315,-0.320,0.105
13316,-0.285,0.125
13317,-0.270,0.165
13318,-0.275,0.135
13319,-0.240,0.150
13320,-0.230,0.145
13321,-0.245,0.145
13322,-0.225,0.145
13323,-0.215,0.145
13324,-0.180,0.165
13325,-0.150,0.190
13326,-0.125,0.215
13327,-0.120,0.190
13328,-0.125,0.195
13329,-0.125,0.190
13330,-0.100,0.200
13331,-0.080,0.200
13332,-0.055,0.215
13333,-0.045,0.235
13334,-0.030,0.260
13335,-0.025,0.245
13336,0.015,0.250
13337,0.000,0.240
13338,0.005,0.235
13339,0.000,0.230
13340,0.030,0.220
13341,0.055,0.245
13342,0.045,0.235
13343,0.060,0.240
13344,0.060,0.220
13345,0.010,0.205
13346,-0.005,0.180
13347,-0.045,0.195
13348,-0.050,0.175
13349,-0.050,0.160
13350,-0.070,0.175
13351,-0.065,0.175
13352,-0.085,0.180
13353,-0.115,0.155
13354,-0.160,0.125
13355,-0.175,0.140
13356,-0.200,0.130
13357,-0.210,0.110
13358,-0.205,0.130
13359,-0.200,0.155
13360,-0.205,0.135
13361,-0.255,0.125
13362,-0.285,0.090
13363,-0.295,0.080
13364,-0.300,0.070
13365,-0.345,0.060
13366,-0.375,0.070
13367,-0.365,0.060
13368,-0.425,0.080
13369,-0.445,0.065
13370,-0.495,0.035
13371,-0.510,0.040
13372,-0.510,0.025
13373,-0.525,0.005
13374,-0.495,0.030
13375,-0.500,0.045
13376,-0.480,0.045
13377,-0.505,0.065
13378,-0.505,0.055
13379,-0.535,0.045
13380,-0.555,0.020
13381,-0.560,0.015
13382,-0.535,0.030
13383,-0.530,0.050
13384,-0.520,0.050
13385,-0.520,0.045
13386,-0.565,0.025
13387,-0.560,0.030
13388,-0.555,0.020
13389,-0.565,0.010
13390,-0.535,0.010
13391,-0.510,0.030
13392,-0.520,0.030
13393,-0.525,0.035
13394,-0.540,0.055
13395,-0.545,0.010
13396,-0.560,0.020
13397,-0.560,0.000
13398,-0.540,0.025
13399,-0.515,0.025
13400,-0.500,0.035
13401,-0.525,0.050
13402,-0.500,0.050
13403,-0.510,0.045
13404,-0.530,0.030
13405,-0.520,0.005
13406,-0.515,0.005
13407,-0.470,0.000
13408,-0.475,0.015
13409,-0.465,0.005
13410,-0.490,-0.005
13411,-0.495,-0.045
13412,-0.545,-0.080
13413,-0.580,-0.130
13414,-0.630,-0.170
13415,-0.685,-0.200
13416,-0.770,-0.210
13417,-0.855,-0.205
13418,-0.960,-0.230
13419,-1.055,-0.240
13420,-1.110,-0.235
13421,-1.160,-0.275
13422,-1.175,-0.265
13423,-1.200,-0.255
13424,-1.195,-0.240
13425,-1.175,-0.235
13426,-1.170,-0.215
13427,-1.165,-0.225
13428,-1.180,-0.220
13429,-1.190,-0.235
13430,-1.195,-0.195
13431,-1.170,-0.205
13432,-1.125,-0.160
13433,-1.100,-0.145
13434,-1.075,-0.100
13435,-1.035,-0.095
13436,-0.995,-0.070
13437,-0.960,-0.100
13438,-0.910,-0.075
13439,-0.875,-0.065
13440,-0.830,-0.045
13441,-0.750,-0.040
13442,-0.700,-0.015
13443,-0.660,0.020
13444,-0.650,0.010
13445,-0.650,0.000
13446,-0.625,-0.020
13447,-0.610,0.010
13448,-0.575,-0.005
13449,-0.555,0.045
13450,-0.535,0.050
13451,-0.530,0.040
13452,-0.520,0.050
13453,-0.505,0.050
13454,-0.510,0.030
13455,-0.500,0.030
13456,-0.475,0.040
13457,-0.440,0.055
13458,-0.430,0.065
13459,-0.405,0.070
13460,-0.380,0.070
13461,-0.380,0.105
13462,-0.385,0.070
13463,-0.350,0.060
13464,-0.330,0.070
13465,-0.315,0.085
13466,-0.280,0.110
13467,-0.255,0.135
13468,-0.240,0.150
13469,-0.220,0.150
13470,-0.200,0.130
13471,-0.215,0.125
13472,-0.195,0.115
13473,-0.165,0.125
13474,-0.155,0.135
13475,-0.115,0.180
13476,-0.080,0.165
13477,-0.080,0.165
13478,-0.075,0.165
13479,-0.070,0.145
13480,-0.070,0.120
13481,-0.075,0.145
13482,-0.060,0.130
13483,-0.035,0.160
13484,-0.040,0.165
13485,-0.055,0.100
13486,-0.075,0.095
13487,-0.120,0.055
13488,-0.140,0.030
13489,-0.200,0.000
13490,-0.270,-0.035
13491,-0.335,-0.055
13492,-0.395,-0.100
13493,-0.460,-0.140
13494,-0.570,-0.195
13495,-0.675,-0.270
13496,-0.825,-0.295
13497,-0.950,-0.315
13498,-1.050,-0.330
13499,-1.135,-0.335
13500,-1.175,-0.335
13501,-1.195,-0.350
13502,-1.235,-0.385
13503,-1.270,-0.375
13504,-1.275,-0.390
13505,-1.320,-0.395
13506,-1.330,-0.390
13507,-1.325,-0.360
13508,-1.320,-0.330
13509,-1.295,-0.320
13510,-1.290,-0.300
13511,-1.275,-0.270
13512,-1.265,-0.285
13513,-1.255,-0.270
13514,-1.215,-0.275
13515,-1.185,-0.260
13516,-1.150,-0.235
13517,-1.095,-0.210
13518,-1.080,-0.200
13519,-1.050,-0.140
13520,-1.045,-0.120
13521,-1.015,-0.090
13522,-1.015,-0.070
13523,-0.925,-0.035
13524,-0.835,0.030
13525,-0.700,0.045
13526,-0.595,0.075
13527,-0.535,0.100
13528,-0.470,0.145
13529,-0.400,0.130
13530,-0.340,0.135
13531,-0.275,0.175
13532,-0.200,0.190
13533,-0.130,0.220
13534,-0.075,0.265
13535,-0.035,0.260
13536,0.005,0.265
13537,0.025,0.270
13538,0.070,0.285
13539,0.105,0.310
13540,0.145,0.305
13541,0.200,0.350
13542,0.240,0.360
13543,0.290,0.380
13544,0.315,0.385
13545,0.325,0.380
13546,0.345,0.370
13547,0.380,0.375
13548,0.400,0.390
13549,0.425,0.390
13550,0.445,0.385
13551,0.475,0.420
13552,0.475,0.420
13553,0.485,0.405
13554,0.465,0.365
13555,0.470,0.360
13556,0.470,0.355
13557,0.500,0.380
13558,0.495,0.370
13559,0.485,0.380
13560,0.485,0.350
13561,0.440,0.355
13562,0.405,0.315
13563,0.355,0.290
13564,0.370,0.270
13565,0.350,0.285
13566,0.335,0.270
13567,0.325,0.285
13568,0.300,0.275
13569,0.260,0.285
13570,0.225,0.240
13571,0.195,0.245
13572,0.165,0.215
13573,0.155,0.215
13574,0.150,0.225
13575,0.130,0.235
13576,0.130,0.230
13577,0.090,0.225
13578,0.075,0.220
13579,0.035,0.195
13580,0.020,0.190
13581,0.025,0.210
13582,0.025,0.200
13583,0.045,0.215
13584,0.050,0.215
13585,0.050,0.200
13586,0.025,0.200
13587,0.010,0.170
13588,-0.005,0.170
13589,0.005,0.170
13590,0.010,0.210
13591,0.030,0.200
13592,0.055,0.190
13593,0.035,0.215
13594,0.055,0.220
13595,0.040,0.200
13596,0.010,0.205
13597,0.005,0.175
13598,0.010,0.185
13599,0.030,0.200
13600,0.020,0.195
13601,0.030,0.210
13602,0.050,0.230
13603,0.025,0.190
13604,0.015,0.190
13605,0.020,0.195
13606,0.015,0.175
13607,0.040,0.215
13608,0.065,0.215
13609,0.080,0.220
13610,0.070,0.230
13611,0.085,0.230
13612,0.070,0.200
13613,0.080,0.210
13614,0.070,0.180
13615,0.085,0.185
13616,0.105,0.215
13617,0.100,0.215
13618,0.065,0.230
13619,0.060,0.205
13620,0.040,0.205
13621,0.015,0.165
13622,0.005,0.165
13623,0.005,0.175
13624,-0.010,0.175
13625,0.000,0.175
13626,-0.005,0.175
13627,-0.030,0.150
13628,-0.050,0.145
13629,-0.100,0.150
13630,-0.090,0.115
13631,-0.110,0.110
13632,-0.095,0.095
13633,-0.110,0.120
13634,-0.125,0.115
13635,-0.160,0.105
13636,-0.190,0.095
13637,-0.240,0.065
13638,-0.280,0.065
13639,-0.320,0.060
13640,-0.330,0.070
13641,-0.335,0.065
13642,-0.305,0.075
13643,-0.320,0.060
13644,-0.345,0.050
13645,-0.395,0.050
13646,-0.395,0.035
13647,-0.400,0.040
13648,-0.405,0.025
13649,-0.400,0.035
13650,-0.395,0.060
13651,-0.390,0.085
13652,-0.415,0.040
13653,-0.430,0.050
13654,-0.425,0.035
13655,-0.440,0.030
13656,-0.445,0.030
13657,-0.425,0.030
13658,-0.435,0.045
13659,-0.420,0.060
13660,-0.425,0.040
13661,-0.415,0.045
13662,-0.430,0.035
13663,-0.450,0.035
13664,-0.440,0.050
13665,-0.420,0.035
13666,-0.405,0.035
13667,-0.385,0.060
13668,-0.365,0.065
13669,-0.390,0.080
13670,-0.375,0.065
13671,-0.385,0.030
13672,-0.370,0.035
13673,-0.330,0.035
13674,-0.310,0.035
13675,-0.305,0.025
13676,-0.325,0.015
13677,-0.345,0.015
