'sample interval','ECG','ECG'
11193,0.330,0.470
11194,0.375,0.490
11195,0.390,0.480
11196,0.375,0.510
11197,0.385,0.505
11198,0.415,0.490
11199,0.390,0.465
11200,0.385,0.540
11201,0.400,0.510
11202,0.425,0.515
11203,0.430,0.565
11204,0.405,0.575
11205,0.425,0.590
11206,0.435,0.550
11207,0.430,0.585
11208,0.405,0.590
11209,0.430,0.595
11210,0.440,0.540
11211,0.405,0.550
11212,0.400,0.605
11213,0.440,0.570
11214,0.460,0.535
11215,0.415,0.575
11216,0.420,0.580
11217,0.440,0.560
11218,0.430,0.540
11219,0.380,0.550
11220,0.385,0.590
11221,0.425,0.550
11222,0.430,0.530
11223,0.385,0.555
11224,0.380,0.570
11225,0.460,0.535
11226,0.460,0.575
11227,0.435,0.640
11228,0.465,0.710
11229,0.520,0.725
11230,0.570,0.760
11231,0.620,0.805
11232,0.640,0.795
11233,0.660,0.775
11234,0.670,0.800
11235,0.660,0.795
11236,0.685,0.820
11237,0.680,0.755
11238,0.580,0.755
11239,0.535,0.840
11240,0.525,0.855
11241,0.520,0.775
11242,0.465,0.735
11243,0.460,0.730
11244,0.445,0.710
11245,0.410,0.700
11246,0.395,0.735
11247,0.390,0.735
11248,0.425,0.680
11249,0.445,0.655
11250,0.400,0.665
11251,0.395,0.725
11252,0.435,0.690
11253,0.465,0.650
11254,0.480,0.600
11255,0.475,0.565
11256,0.470,0.530
11257,0.390,0.450
11258,0.385,0.480
11259,0.495,0.500
11260,0.445,0.505
11261,0.360,0.530
11262,0.340,0.590
11263,0.460,0.580
11264,0.475,0.525
11265,0.440,0.510
11266,0.425,0.595
11267,0.440,0.665
11268,0.475,0.690
11269,0.495,0.700
11270,0.565,0.690
11271,0.570,0.635
11272,0.530,0.480
11273,0.455,0.335
11274,0.395,0.395
11275,0.355,0.490
11276,0.320,0.550
11277,0.270,0.735
11278,0.235,0.780
11279,0.250,0.570
11280,0.305,0.250
11281,0.335,0.035
11282,0.320,0.045
11283,0.310,0.265
11284,0.375,0.635
11285,0.465,1.085
11286,0.630,1.245
11287,0.950,0.990
11288,1.315,0.645
11289,1.565,0.350
11290,1.730,0.090
11291,1.945,-0.335
11292,2.240,-0.710
11293,2.575,-0.845
11294,2.690,-0.815
11295,2.820,-0.740
11296,2.895,-0.635
11297,2.580,-0.405
11298,2.250,-0.180
11299,2.010,-0.030
11300,1.670,0.170
11301,1.250,0.390
11302,0.960,0.525
11303,0.815,0.605
11304,0.725,0.630
11305,0.605,0.680
11306,0.585,0.740
11307,0.635,0.725
11308,0.585,0.700
11309,0.505,0.805
11310,0.515,0.805
11311,0.525,0.805
11312,0.460,0.825
11313,0.440,0.845
11314,0.420,0.845
11315,0.430,0.825
11316,0.420,0.850
11317,0.365,0.895
11318,0.390,0.890
11319,0.395,0.865
11320,0.365,0.890
11321,0.355,0.890
11322,0.380,0.885
11323,0.385,0.905
11324,0.390,0.920
11325,0.330,0.915
11326,0.370,0.925
11327,0.365,0.875
11328,0.310,0.915
11329,0.305,0.930
11330,0.345,0.930
11331,0.325,0.880
11332,0.290,0.925
11333,0.285,0.920
11334,0.320,0.890
11335,0.300,0.910
11336,0.225,0.895
11337,0.205,0.905
11338,0.220,0.895
11339,0.225,0.890
11340,0.175,0.910
11341,0.180,0.930
11342,0.160,0.890
11343,0.160,0.900
11344,0.135,0.930
11345,0.135,0.925
11346,0.160,0.900
11347,0.150,0.930
11348,0.150,0.940
11349,0.160,0.920
11350,0.160,0.880
11351,0.130,0.925
11352,0.115,0.915
11353,0.120,0.910
11354,0.165,0.865
11355,0.180,0.910
11356,0.210,0.940
11357,0.265,0.890
11358,0.330,0.895
11359,0.330,0.910
11360,0.360,0.925
11361,0.440,0.930
11362,0.470,0.875
11363,0.450,0.915
11364,0.485,0.985
11365,0.575,0.980
11366,0.570,0.945
11367,0.550,0.985
11368,0.570,1.010
11369,0.630,0.985
11370,0.620,0.985
11371,0.605,0.975
11372,0.610,0.980
11373,0.620,0.950
11374,0.655,0.955
11375,0.605,0.975
11376,0.595,0.995
11377,0.610,0.945
11378,0.640,0.985
11379,0.600,0.995
11380,0.580,0.970
11381,0.645,0.985
11382,0.610,0.960
11383,0.570,0.995
11384,0.625,1.010
11385,0.630,0.985
11386,0.615,1.000
11387,0.620,1.015
11388,0.645,1.030
11389,0.665,0.985
11390,0.650,1.015
11391,0.635,1.035
11392,0.660,1.010
11393,0.665,1.030
11394,0.640,1.025
11395,0.635,1.045
11396,0.640,1.035
11397,0.675,1.040
11398,0.675,1.055
11399,0.635,1.055
11400,0.605,1.040
11401,0.625,0.985
11402,0.650,1.000
11403,0.675,1.105
11404,0.675,1.150
11405,0.610,1.015
11406,0.610,0.960
11407,0.645,1.050
11408,0.660,1.085
11409,0.675,1.070
11410,0.630,1.065
11411,0.610,1.030
11412,0.610,1.015
11413,0.610,0.970
11414,0.630,0.985
11415,0.595,0.985
11416,0.620,0.990
11417,0.645,0.965
11418,0.620,0.950
11419,0.585,1.015
11420,0.615,1.025
11421,0.655,1.010
11422,0.670,1.025
11423,0.665,1.095
11424,0.695,1.170
11425,0.775,1.160
11426,0.820,1.235
11427,0.825,1.275
11428,0.865,1.225
11429,0.885,1.245
11430,0.875,1.215
11431,0.845,1.225
11432,0.885,1.215
11433,0.840,1.200
11434,0.790,1.215
11435,0.720,1.255
11436,0.730,1.265
11437,0.705,1.205
11438,0.690,1.180
11439,0.660,1.170
11440,0.660,1.110
11441,0.630,1.155
11442,0.615,1.155
11443,0.585,1.115
11444,0.595,1.075
11445,0.635,1.025
11446,0.585,1.035
11447,0.555,1.095
11448,0.580,1.065
11449,0.625,0.965
11450,0.605,0.995
11451,0.585,0.930
11452,0.605,0.905
11453,0.610,0.850
11454,0.580,0.840
11455,0.575,0.855
11456,0.595,0.810
11457,0.575,0.805
11458,0.570,0.825
11459,0.530,0.825
11460,0.570,0.830
11461,0.560,0.830
11462,0.550,0.830
11463,0.520,0.945
11464,0.610,1.040
11465,0.630,0.975
11466,0.605,0.960
11467,0.645,0.940
11468,0.635,0.805
11469,0.520,0.620
11470,0.455,0.595
11471,0.455,0.770
11472,0.375,0.725
11473,0.270,0.875
11474,0.270,1.080
11475,0.290,0.960
11476,0.265,0.650
11477,0.310,0.355
11478,0.325,0.205
11479,0.305,0.250
11480,0.315,0.455
11481,0.375,0.895
11482,0.510,1.330
11483,0.685,1.370
11484,0.980,1.135
11485,1.315,0.835
11486,1.520,0.540
11487,1.725,0.250
11488,2.000,-0.205
11489,2.245,-0.700
11490,2.465,-0.830
11491,2.675,-0.780
11492,2.830,-0.785
11493,2.795,-0.680
11494,2.610,-0.510
11495,2.400,-0.285
11496,2.185,-0.055
11497,1.830,0.150
11498,1.400,0.380
11499,1.055,0.590
11500,0.920,0.690
11501,0.800,0.700
11502,0.665,0.770
11503,0.580,0.825
11504,0.615,0.815
11505,0.570,0.820
11506,0.490,0.905
11507,0.500,0.900
11508,0.510,0.895
11509,0.450,0.895
11510,0.435,0.930
11511,0.395,0.945
11512,0.445,0.890
11513,0.395,0.910
11514,0.355,0.955
11515,0.370,0.945
11516,0.395,0.935
11517,0.360,0.925
11518,0.340,0.965
11519,0.340,0.970
11520,0.330,0.940
11521,0.325,0.925
11522,0.295,0.945
11523,0.290,0.960
11524,0.300,0.915
11525,0.235,0.915
11526,0.240,0.885
11527,0.220,0.915
11528,0.225,0.875
11529,0.225,0.875
11530,0.200,0.885
11531,0.170,0.890
11532,0.205,0.875
11533,0.185,0.835
11534,0.110,0.870
11535,0.115,0.885
11536,0.130,0.890
11537,0.120,0.855
11538,0.085,0.850
11539,0.055,0.875
11540,0.100,0.880
11541,0.100,0.895
11542,0.040,0.860
11543,-0.010,0.865
11544,-0.050,0.820
11545,0.015,0.830
11546,0.020,0.890
11547,-0.055,0.890
11548,-0.095,0.765
11549,0.050,0.730
11550,0.030,0.785
11551,-0.100,0.800
11552,0.030,0.850
11553,0.135,0.795
11554,0.090,0.800
11555,0.040,0.785
11556,0.110,0.750
11557,0.210,0.780
11558,0.220,0.780
11559,0.240,0.765
11560,0.305,0.700
11561,0.320,0.715
11562,0.330,0.765
11563,0.365,0.790
11564,0.425,0.730
11565,0.425,0.730
11566,0.415,0.780
11567,0.435,0.700
11568,0.490,0.495
11569,0.510,0.250
11570,0.460,0.090
11571,0.425,-0.015
11572,0.365,-0.115
11573,0.285,-0.010
11574,0.200,0.340
11575,0.160,0.455
11576,0.235,0.535
11577,0.270,0.690
11578,0.310,0.820
11579,0.395,0.860
11580,0.445,0.860
11581,0.425,0.945
11582,0.530,1.025
11583,0.800,1.095
11584,1.160,1.055
11585,1.445,0.885
11586,1.680,0.485
11587,1.830,0.030
11588,1.965,-0.210
11589,2.110,-0.420
11590,2.500,-0.825
11591,2.870,-1.200
11592,3.205,-1.545
11593,3.690,-1.745
11594,3.995,-1.625
11595,3.970,-1.340
11596,3.960,-0.955
11597,3.320,-0.465
11598,2.845,-0.075
11599,2.565,0.130
11600,1.965,0.345
11601,1.435,0.460
11602,1.080,0.500
11603,0.785,0.525
11604,0.625,0.530
11605,0.550,0.580
11606,0.505,0.580
11607,0.485,0.595
11608,0.420,0.625
11609,0.335,0.620
11610,0.330,0.650
11611,0.320,0.640
11612,0.255,0.605
11613,0.220,0.640
11614,0.210,0.690
11615,0.190,0.640
11616,0.155,0.655
11617,0.140,0.705
11618,0.125,0.675
11619,0.125,0.640
11620,0.080,0.665
11621,0.065,0.715
11622,0.055,0.700
11623,0.035,0.715
11624,0.070,0.825
11625,0.100,0.905
11626,0.150,0.930
11627,0.190,0.930
11628,0.180,0.945
11629,0.180,0.935
11630,0.155,0.915
11631,0.140,0.890
11632,0.115,0.955
11633,0.065,0.955
11634,-0.010,0.945
11635,-0.140,0.980
11636,-0.200,1.045
11637,-0.180,0.995
11638,-0.135,0.920
11639,-0.160,0.930
11640,-0.240,0.930
11641,-0.325,0.965
11642,-0.355,0.905
11643,-0.275,0.865
11644,-0.220,0.915
11645,-0.255,0.900
11646,-0.235,0.875
11647,-0.270,0.860
11648,-0.320,0.860
11649,-0.305,0.825
11650,-0.200,0.780
11651,-0.195,0.660
11652,-0.225,0.590
11653,-0.205,0.590
11654,-0.150,0.535
11655,-0.170,0.490
11656,-0.180,0.470
11657,-0.140,0.520
11658,-0.065,0.465
11659,-0.025,0.435
11660,0.035,0.490
11661,0.080,0.445
11662,0.165,0.395
11663,0.205,0.390
11664,0.225,0.435
11665,0.265,0.445
11666,0.315,0.420
11667,0.340,0.370
11668,0.335,0.410
11669,0.330,0.430
11670,0.365,0.405
11671,0.355,0.375
11672,0.355,0.395
11673,0.370,0.370
11674,0.370,0.350
11675,0.360,0.325
11676,0.295,0.395
11677,0.320,0.380
11678,0.370,0.325
11679,0.325,0.370
11680,0.305,0.405
11681,0.330,0.360
11682,0.385,0.295
11683,0.360,0.310
11684,0.355,0.330
11685,0.390,0.325
11686,0.415,0.305
11687,0.395,0.305
11688,0.390,0.360
11689,0.410,0.335
11690,0.430,0.325
11691,0.350,0.310
11692,0.310,0.320
11693,0.440,0.350
11694,0.495,0.285
11695,0.390,0.290
11696,0.305,0.305
11697,0.470,0.300
11698,0.495,0.295
11699,0.360,0.315
11700,0.310,0.325
11701,0.420,0.315
11702,0.470,0.285
11703,0.430,0.320
11704,0.430,0.370
11705,0.470,0.360
11706,0.445,0.310
11707,0.395,0.330
11708,0.430,0.370
11709,0.465,0.335
11710,0.435,0.315
11711,0.410,0.355
11712,0.420,0.320
11713,0.430,0.280
11714,0.405,0.320
11715,0.390,0.345
11716,0.410,0.310
11717,0.415,0.305
11718,0.410,0.325
11719,0.395,0.355
11720,0.415,0.355
11721,0.450,0.345
11722,0.430,0.370
11723,0.415,0.380
11724,0.415,0.385
11725,0.460,0.355
11726,0.425,0.355
11727,0.385,0.370
11728,0.430,0.380
11729,0.430,0.335
11730,0.420,0.370
11731,0.400,0.420
11732,0.445,0.460
11733,0.450,0.390
11734,0.400,0.405
11735,0.415,0.430
11736,0.455,0.400
11737,0.410,0.320
11738,0.390,0.360
11739,0.395,0.390
11740,0.470,0.400
11741,0.465,0.370
11742,0.435,0.435
11743,0.440,0.465
11744,0.470,0.480
11745,0.455,0.435
11746,0.440,0.480
11747,0.465,0.485
11748,0.490,0.415
11749,0.430,0.435
11750,0.410,0.505
11751,0.420,0.490
11752,0.430,0.465
11753,0.420,0.485
11754,0.415,0.505
11755,0.385,0.540
11756,0.415,0.525
11757,0.400,0.555
11758,0.355,0.580
11759,0.370,0.560
11760,0.395,0.505
11761,0.390,0.550
11762,0.365,0.570
11763,0.405,0.555
11764,0.435,0.550
11765,0.385,0.565
11766,0.405,0.575
11767,0.465,0.560
11768,0.445,0.545
11769,0.405,0.570
11770,0.420,0.605
11771,0.445,0.570
11772,0.430,0.575
11773,0.400,0.610
11774,0.455,0.615
11775,0.480,0.585
11776,0.435,0.580
11777,0.435,0.620
11778,0.450,0.585
11779,0.455,0.545
11780,0.485,0.580
11781,0.465,0.630
11782,0.470,0.590
11783,0.465,0.605
11784,0.465,0.645
11785,0.455,0.670
11786,0.440,0.620
11787,0.455,0.620
11788,0.445,0.640
11789,0.460,0.655
11790,0.485,0.655
11791,0.525,0.600
11792,0.475,0.610
11793,0.450,0.635
11794,0.505,0.595
11795,0.485,0.640
11796,0.465,0.690
11797,0.475,0.690
11798,0.505,0.670
11799,0.485,0.655
11800,0.455,0.675
11801,0.470,0.665
11802,0.490,0.660
11803,0.490,0.645
11804,0.475,0.680
11805,0.540,0.695
11806,0.520,0.625
11807,0.475,0.660
11808,0.480,0.695
11809,0.515,0.690
11810,0.540,0.655
11811,0.500,0.705
11812,0.480,0.765
11813,0.515,0.730
11814,0.515,0.740
11815,0.480,0.790
11816,0.505,0.790
11817,0.505,0.150
11818,0.485,-0.490
11819,0.315,0.145
11820,-0.325,0.780
11821,-0.965,1.415
11822,-0.330,2.050
11823,0.305,2.685
11824,0.940,3.320
11825,1.575,3.955
11826,1.800,4.590
11827,1.695,5.225
11828,1.620,5.365
11829,1.565,4.975
11830,1.495,4.705
11831,1.435,4.065
11832,1.410,3.650
11833,1.360,3.220
11834,1.265,2.580
11835,1.135,1.940
11836,1.040,1.405
11837,0.960,0.860
11838,0.800,0.220
11839,0.620,-0.380
11840,0.410,-0.830
11841,0.305,-1.160
11842,0.135,-1.425
11843,-0.165,-1.625
11844,-0.385,-1.850
11845,-0.430,-2.000
11846,-0.745,-2.220
11847,-0.845,-2.370
11848,-0.785,-2.205
11849,-0.820,-1.925
11850,-0.830,-1.560
11851,-0.720,-1.290
11852,-0.485,-0.935
11853,-0.380,-0.485
11854,-0.315,-0.205
11855,-0.165,-0.055
11856,-0.035,-0.030
11857,0.050,-0.065
11858,0.115,-0.045
11859,0.145,-0.055
11860,0.200,0.060
11861,0.195,0.260
11862,0.215,0.565
11863,0.235,0.855
11864,0.325,1.115
11865,0.385,1.405
11866,0.485,1.595
11867,0.600,1.705
11868,0.705,1.820
11869,0.735,1.895
11870,0.780,1.915
11871,0.825,1.890
11872,0.820,1.885
11873,0.815,1.950
11874,0.825,1.970
11875,0.855,1.950
11876,0.890,2.045
11877,0.910,2.150
11878,0.960,2.155
11879,0.970,2.150
11880,0.935,2.155
11881,0.910,2.220
11882,0.920,2.235
11883,0.970,2.275
11884,0.960,2.350
11885,1.000,2.455
11886,1.090,2.525
11887,1.145,2.515
11888,1.095,2.550
11889,1.060,2.620
11890,1.135,2.670
11891,1.230,2.725
11892,1.240,2.825
11893,1.325,2.925
11894,1.395,2.940
11895,1.380,2.945
11896,1.370,3.040
11897,1.425,3.140
11898,1.510,3.180
11899,1.625,3.275
11900,1.660,3.325
11901,1.680,3.280
11902,1.700,3.265
11903,1.740,3.300
11904,1.740,3.380
11905,1.775,3.370
11906,1.905,3.335
11907,1.915,3.265
11908,1.845,3.310
11909,1.815,3.360
11910,1.865,3.270
11911,1.825,3.150
11912,1.790,3.125
11913,1.820,3.095
11914,1.800,3.045
11915,1.680,2.965
11916,1.575,2.835
11917,1.530,2.745
11918,1.490,2.630
11919,1.405,2.520
11920,1.315,2.455
11921,1.280,2.380
11922,1.270,2.260
11923,1.175,2.115
11924,1.120,1.995
11925,1.070,1.900
11926,1.035,1.770
11927,0.975,1.700
11928,0.915,1.635
11929,0.880,1.545
11930,0.870,1.465
11931,0.820,1.375
11932,0.760,1.345
11933,0.735,1.280
11934,0.750,1.240
11935,0.720,1.205
11936,0.685,1.190
11937,0.690,1.135
11938,0.705,1.105
11939,0.685,1.080
11940,0.620,1.085
11941,0.645,1.050
11942,0.665,1.015
11943,0.615,0.995
11944,0.645,1.015
11945,0.655,1.015
11946,0.645,0.945
11947,0.615,0.995
11948,0.650,1.045
11949,0.625,0.995
11950,0.665,0.965
11951,0.645,1.035
11952,0.655,1.025
11953,0.690,1.020
11954,0.685,1.025
11955,0.650,1.040
11956,0.625,1.070
11957,0.680,1.070
11958,0.695,1.035
11959,0.665,1.080
11960,0.680,1.100
11961,0.685,1.095
11962,0.690,1.100
11963,0.665,1.105
11964,0.660,1.135
11965,0.715,1.140
11966,0.700,1.105
11967,0.685,1.165
11968,0.695,1.160
11969,0.720,1.120
11970,0.725,1.115
11971,0.675,1.120
11972,0.710,1.095
11973,0.730,1.075
11974,0.700,1.095
11975,0.695,1.135
11976,0.705,1.120
11977,0.765,1.070
11978,0.715,1.040
11979,0.715,1.060
11980,0.715,1.015
11981,0.750,1.025
11982,0.750,0.990
11983,0.695,1.010
11984,0.685,1.015
11985,0.680,0.980
11986,0.655,0.915
11987,0.675,0.930
11988,0.715,0.950
11989,0.710,0.925
11990,0.620,0.965
11991,0.575,0.980
11992,0.625,0.960
11993,0.675,0.935
11994,0.655,0.910
11995,0.575,0.935
11996,0.610,0.945
11997,0.670,0.940
11998,0.625,0.955
11999,0.615,0.970
12000,0.625,0.980
12001,0.625,0.955
12002,0.605,0.965
12003,0.605,1.030
12004,0.650,0.985
12005,0.640,0.940
12006,0.635,1.015
12007,0.655,1.025
12008,0.640,0.960
12009,0.610,0.975
12010,0.600,1.005
12011,0.600,0.995
12012,0.600,0.990
12013,0.600,0.970
12014,0.595,1.015
12015,0.575,1.015
12016,0.615,1.035
12017,0.625,0.990
12018,0.640,1.010
12019,0.605,1.025
12020,0.645,1.040
12021,0.630,0.975
12022,0.575,1.015
12023,0.570,1.055
12024,0.565,1.040
12025,0.580,1.005
12026,0.570,1.065
12027,0.565,1.050
12028,0.590,1.055
12029,0.620,1.020
12030,0.635,1.095
12031,0.665,1.125
12032,0.685,1.095
12033,0.670,1.155
12034,0.655,1.230
12035,0.655,1.275
12036,0.750,1.330
12037,0.825,1.325
12038,0.810,1.390
12039,0.805,1.385
12040,0.885,1.345
12041,0.880,1.385
12042,0.840,1.345
12043,0.810,1.375
12044,0.820,1.380
12045,0.710,1.360
12046,0.620,1.400
12047,0.615,1.370
12048,0.675,1.335
12049,0.645,1.300
12050,0.550,1.320
12051,0.570,1.375
12052,0.610,1.325
12053,0.570,0.850
12054,0.570,0.210
12055,0.500,0.355
12056,-0.140,0.990
12057,-0.780,1.625
12058,-0.625,2.260
12059,0.010,2.895
12060,0.645,3.530
12061,1.280,4.165
12062,1.915,4.800
12063,1.825,5.435
12064,1.735,5.885
12065,1.665,5.285
12066,1.545,4.935
12067,1.495,4.450
12068,1.500,3.870
12069,1.385,3.570
12070,1.245,3.040
12071,1.185,2.410
12072,1.045,1.835
12073,0.935,1.355
12074,0.790,0.945
12075,0.765,0.510
12076,0.705,-0.015
12077,0.470,-0.550
12078,0.245,-0.915
12079,0.055,-1.075
12080,-0.220,-1.220
12081,-0.540,-1.465
12082,-0.735,-1.550
12083,-0.845,-1.500
12084,-0.935,-1.545
12085,-0.975,-1.450
12086,-0.875,-1.200
12087,-0.740,-0.910
12088,-0.620,-0.565
12089,-0.490,-0.020
12090,-0.485,0.610
12091,-0.365,1.055
12092,-0.135,1.410
12093,0.110,1.610
12094,0.355,1.750
12095,0.590,1.885
12096,0.715,1.875
12097,0.735,1.910
12098,0.740,1.990
12099,0.785,2.015
12100,0.805,1.945
12101,0.780,1.915
12102,0.825,1.960
12103,0.835,1.930
12104,0.830,1.905
12105,0.830,1.970
12106,0.855,2.015
12107,0.860,2.035
12108,0.855,1.965
12109,0.875,2.045
12110,0.875,2.015
12111,0.910,1.965
12112,0.910,2.020
12113,0.930,2.105
12114,0.910,2.130
12115,0.950,2.125
12116,0.980,2.170
12117,0.970,2.190
12118,0.950,2.320
12119,0.985,2.330
12120,1.015,2.280
12121,0.990,2.300
12122,0.985,2.405
12123,1.075,2.450
12124,1.105,2.500
12125,1.085,2.610
12126,1.100,2.690
12127,1.150,2.625
12128,1.175,2.625
12129,1.210,2.885
12130,1.295,2.865
12131,1.380,2.755
12132,1.435,3.025
12133,1.415,2.950
12134,1.430,2.930
12135,1.520,3.130
12136,1.560,3.020
12137,1.525,2.970
12138,1.620,3.150
12139,1.750,3.210
12140,1.725,3.045
12141,1.690,3.020
12142,1.780,3.115
12143,1.790,3.085
12144,1.780,2.920
12145,1.840,2.915
12146,1.885,2.875
12147,1.850,2.815
12148,1.750,2.725
12149,1.695,2.610
12150,1.685,2.490
12151,1.655,2.350
12152,1.630,2.325
12153,1.565,2.235
12154,1.480,2.070
12155,1.335,1.850
12156,1.275,1.755
12157,1.180,1.680
12158,1.110,1.530
12159,1.050,1.450
12160,1.025,1.420
12161,0.920,1.310
12162,0.890,1.245
12163,0.820,1.205
12164,0.785,1.140
12165,0.705,1.135
12166,0.675,1.090
12167,0.700,1.015
12168,0.650,1.025
12169,0.605,1.000
12170,0.615,1.010
12171,0.660,0.940
12172,0.625,0.955
12173,0.600,0.980
12174,0.600,0.975
12175,0.575,0.970
12176,0.540,0.960
12177,0.510,1.000
12178,0.540,0.930
12179,0.545,0.955
12180,0.550,0.985
12181,0.565,1.000
12182,0.575,1.010
12183,0.620,0.985
12184,0.560,0.975
12185,0.535,1.015
12186,0.580,1.005
12187,0.555,0.975
12188,0.535,1.005
12189,0.530,1.055
12190,0.570,1.050
12191,0.580,1.040
12192,0.530,1.075
12193,0.535,1.080
12194,0.590,1.075
12195,0.570,1.070
12196,0.540,1.125
12197,0.570,1.150
12198,0.595,1.145
12199,0.570,1.155
12200,0.580,1.165
12201,0.585,1.155
12202,0.620,1.175
12203,0.610,1.160
12204,0.595,1.205
12205,0.595,1.200
12206,0.620,1.200
12207,0.615,1.190
12208,0.595,1.235
12209,0.595,1.215
12210,0.625,1.165
12211,0.645,1.210
12212,0.575,1.165
12213,0.600,1.170
12214,0.620,1.130
12215,0.575,1.115
12216,0.590,1.125
12217,0.585,1.085
12218,0.630,1.055
12219,0.610,1.090
12220,0.560,1.090
12221,0.575,1.040
12222,0.595,1.015
12223,0.565,1.055
12224,0.540,1.070
12225,0.535,0.995
12226,0.535,1.010
12227,0.540,1.070
12228,0.535,1.080
12229,0.570,1.055
12230,0.605,1.115
12231,0.615,1.155
12232,0.600,1.230
12233,0.635,1.245
12234,0.750,1.250
12235,0.800,1.310
12236,0.775,1.335
12237,0.830,1.310
12238,0.830,1.335
12239,0.805,1.350
12240,0.775,1.325
12241,0.765,1.295
12242,0.685,1.295
12243,0.590,1.365
12244,0.595,1.345
12245,0.620,1.245
12246,0.575,1.200
12247,0.535,1.200
12248,0.485,1.210
12249,0.525,1.205
12250,0.490,1.135
12251,0.475,1.160
12252,0.515,1.115
12253,0.535,1.090
12254,0.510,1.110
12255,0.495,1.110
12256,0.490,1.065
12257,0.530,1.025
12258,0.555,1.000
12259,0.520,0.945
12260,0.530,0.935
12261,0.530,0.910
12262,0.505,0.880
12263,0.470,0.930
12264,0.480,0.920
12265,0.480,0.850
12266,0.470,0.880
12267,0.465,0.945
12268,0.495,0.900
12269,0.530,0.940
12270,0.505,1.025
12271,0.515,1.140
12272,0.615,1.105
12273,0.670,1.065
12274,0.645,1.045
12275,0.570,0.960
12276,0.510,0.810
12277,0.505,0.745
12278,0.475,0.780
12279,0.345,0.830
12280,0.255,0.970
12281,0.250,1.085
12282,0.280,1.005
12283,0.330,0.690
12284,0.370,0.415
12285,0.380,0.300
12286,0.285,0.515
12287,0.305,0.850
12288,0.440,1.235
12289,0.615,1.555
12290,0.820,1.390
12291,1.150,1.055
12292,1.510,0.735
12293,1.760,0.440
12294,2.050,0.020
12295,2.405,-0.400
12296,2.565,-0.705
12297,2.765,-0.745
12298,3.100,-0.565
12299,3.140,-0.360
12300,2.795,-0.230
12301,2.550,0.005
12302,2.365,0.235
12303,1.880,0.375
12304,1.320,0.535
12305,0.980,0.740
12306,0.835,0.860
12307,0.755,0.885
12308,0.695,0.895
12309,0.580,0.950
12310,0.570,0.975
12311,0.565,0.970
12312,0.475,0.995
12313,0.410,1.040
12314,0.410,1.065
12315,0.375,1.030
12316,0.340,1.050
12317,0.315,1.095
12318,0.330,1.070
12319,0.320,1.045
12320,0.325,1.105
12321,0.320,1.130
12322,0.310,1.060
12323,0.320,1.070
12324,0.310,1.095
12325,0.295,1.095
12326,0.310,1.095
12327,0.290,1.075
12328,0.250,1.090
12329,0.220,1.095
12330,0.250,1.050
12331,0.265,1.025
12332,0.210,1.035
12333,0.190,1.090
12334,0.185,1.065
12335,0.210,1.015
12336,0.170,1.030
12337,0.135,1.045
12338,0.160,1.065
12339,0.145,1.015
12340,0.125,1.040
12341,0.095,1.055
12342,0.090,1.010
12343,0.060,1.015
12344,0.005,1.045
12345,0.020,1.015
12346,0.000,1.015
12347,0.010,1.040
12348,-0.030,1.045
12349,-0.070,1.030
12350,-0.015,0.995
12351,-0.010,0.985
12352,-0.060,1.020
12353,-0.050,1.000
12354,-0.020,0.955
12355,-0.015,0.975
12356,-0.030,0.990
12357,0.015,1.015
12358,0.065,0.990
12359,0.050,1.030
12360,0.070,1.025
12361,0.125,1.000
12362,0.190,1.030
12363,0.205,1.065
12364,0.250,1.055
12365,0.305,1.065
12366,0.355,1.035
12367,0.405,1.090
12368,0.400,1.085
12369,0.430,1.065
12370,0.460,1.055
12371,0.445,1.130
12372,0.435,1.090
12373,0.455,1.050
12374,0.460,1.080
12375,0.445,1.080
12376,0.465,1.100
12377,0.495,1.075
12378,0.470,1.060
12379,0.470,1.095
12380,0.520,1.115
12381,0.540,1.085
12382,0.495,1.075
12383,0.425,1.095
12384,0.490,1.120
12385,0.510,1.075
12386,0.465,1.090
12387,0.475,1.140
12388,0.530,1.115
12389,0.500,1.090
12390,0.465,1.095
12391,0.495,1.140
12392,0.505,1.135
12393,0.475,1.075
12394,0.460,1.130
12395,0.485,1.125
12396,0.510,1.100
12397,0.520,1.120
12398,0.490,1.165
12399,0.495,1.155
12400,0.515,1.125
12401,0.515,1.160
12402,0.495,1.165
12403,0.510,1.140
12404,0.530,1.115
12405,0.520,1.130
12406,0.460,1.165
12407,0.510,1.155
12408,0.550,1.125
12409,0.515,1.085
12410,0.490,1.125
12411,0.535,1.130
12412,0.580,1.095
12413,0.525,1.100
12414,0.495,1.115
12415,0.520,1.070
12416,0.520,1.090
12417,0.480,1.090
12418,0.470,1.085
12419,0.445,1.095
12420,0.445,1.090
12421,0.475,1.105
12422,0.510,1.105
12423,0.515,1.160
12424,0.455,1.185
12425,0.445,1.230
12426,0.530,1.220
12427,0.570,1.235
12428,0.595,1.315
12429,0.610,1.375
12430,0.640,1.390
12431,0.680,1.385
12432,0.710,1.375
12433,0.705,1.420
12434,0.715,1.390
12435,0.740,1.355
12436,0.685,1.350
12437,0.590,1.380
12438,0.530,1.355
12439,0.545,1.340
12440,0.515,1.295
12441,0.470,1.295
12442,0.475,1.275
12443,0.485,1.250
12444,0.410,1.255
12445,0.395,1.245
12446,0.435,1.205
12447,0.475,1.180
12448,0.430,1.210
12449,0.395,1.215
12450,0.450,1.195
