'sample interval','ECG','ECG'
17518,-0.253,-0.013
17519,-0.250,-0.003
17520,-0.267,0.005
17521,-0.263,0.005
17522,-0.287,0.000
17523,-0.293,-0.007
17524,-0.307,-0.015
17525,-0.320,-0.028
17526,-0.337,-0.030
17527,-0.350,-0.043
17528,-0.357,-0.040
17529,-0.363,-0.035
17530,-0.363,-0.028
17531,-0.357,-0.028
17532,-0.363,-0.033
17533,-0.343,-0.020
17534,-0.337,-0.020
17535,-0.330,-0.007
17536,-0.320,-0.010
17537,-0.333,-0.010
17538,-0.337,-0.015
17539,-0.330,-0.020
17540,-0.340,-0.022
17541,-0.340,-0.015
17542,-0.350,-0.022
17543,-0.347,-0.018
17544,-0.340,-0.010
17545,-0.327,0.000
17546,-0.310,0.000
17547,-0.320,0.000
17548,-0.310,0.003
17549,-0.310,-0.005
17550,-0.317,0.000
17551,-0.323,-0.010
17552,-0.330,-0.005
17553,-0.333,0.000
17554,-0.340,0.007
17555,-0.330,0.015
17556,-0.310,0.020
17557,-0.310,0.022
17558,-0.297,0.022
17559,-0.303,0.007
17560,-0.300,0.018
17561,-0.300,0.028
17562,-0.313,0.045
17563,-0.317,0.077
17564,-0.350,0.113
17565,-0.353,0.163
17566,-0.367,0.203
17567,-0.370,0.247
17568,-0.357,0.260
17569,-0.357,0.280
17570,-0.340,0.312
17571,-0.350,0.352
17572,-0.343,0.395
17573,-0.357,0.407
17574,-0.380,0.375
17575,-0.367,0.287
17576,-0.333,0.150
17577,-0.230,-0.020
17578,-0.067,-0.177
17579,0.107,-0.235
17580,0.303,-0.172
17581,0.457,-0.048
17582,0.543,0.075
17583,0.577,0.130
17584,0.520,0.113
17585,0.373,0.035
17586,0.093,-0.062
17587,-0.257,-0.140
17588,-0.607,-0.185
17589,-0.897,-0.177
17590,-1.060,-0.158
17591,-1.110,-0.125
17592,-1.063,-0.087
17593,-0.957,-0.070
17594,-0.870,-0.065
17595,-0.783,-0.070
17596,-0.727,-0.055
17597,-0.683,-0.045
17598,-0.657,-0.052
17599,-0.607,-0.043
17600,-0.547,-0.040
17601,-0.503,-0.035
17602,-0.437,-0.030
17603,-0.407,-0.037
17604,-0.380,-0.018
17605,-0.350,-0.020
17606,-0.353,-0.018
17607,-0.333,-0.010
17608,-0.337,-0.018
17609,-0.327,-0.018
17610,-0.317,-0.022
17611,-0.310,-0.028
17612,-0.293,-0.028
17613,-0.283,-0.040
17614,-0.270,-0.033
17615,-0.250,-0.033
17616,-0.247,-0.018
17617,-0.217,-0.010
17618,-0.217,-0.013
17619,-0.210,-0.003
17620,-0.207,-0.015
17621,-0.210,-0.013
17622,-0.217,-0.022
17623,-0.220,-0.028
17624,-0.217,-0.033
17625,-0.217,-0.035
17626,-0.200,-0.028
17627,-0.200,-0.022
17628,-0.183,-0.025
17629,-0.173,-0.010
17630,-0.177,-0.020
17631,-0.170,-0.010
17632,-0.170,-0.020
17633,-0.180,-0.022
17634,-0.177,-0.028
17635,-0.177,-0.033
17636,-0.167,-0.035
17637,-0.177,-0.043
17638,-0.193,-0.040
17639,-0.170,-0.040
17640,-0.160,-0.030
17641,-0.147,-0.022
17642,-0.130,-0.030
17643,-0.130,-0.022
17644,-0.123,-0.022
17645,-0.130,-0.037
17646,-0.130,-0.040
17647,-0.120,-0.040
17648,-0.113,-0.043
17649,-0.107,-0.055
17650,-0.103,-0.065
17651,-0.080,-0.050
17652,-0.070,-0.050
17653,-0.057,-0.035
17654,-0.047,-0.040
17655,-0.040,-0.040
17656,-0.023,-0.033
17657,-0.027,-0.040
17658,-0.023,-0.045
17659,-0.023,-0.062
17660,-0.037,-0.068
17661,-0.037,-0.062
17662,-0.027,-0.058
17663,-0.013,-0.052
17664,-0.017,-0.052
17665,0.007,-0.043
17666,0.030,-0.037
17667,0.023,-0.040
17668,0.030,-0.052
17669,0.023,-0.065
17670,0.023,-0.060
17671,0.037,-0.062
17672,0.017,-0.068
17673,0.023,-0.068
17674,0.010,-0.060
17675,0.020,-0.062
17676,0.007,-0.062
17677,0.017,-0.050
17678,0.043,-0.037
17679,0.043,-0.035
17680,0.047,-0.045
17681,0.033,-0.050
17682,0.037,-0.048
17683,0.037,-0.045
17684,0.027,-0.055
17685,0.023,-0.052
17686,0.010,-0.043
17687,0.027,-0.022
17688,0.050,-0.013
17689,0.057,-0.005
17690,0.060,0.000
17691,0.060,0.000
17692,0.067,0.007
17693,0.047,-0.010
17694,0.030,-0.010
17695,0.047,-0.005
17696,0.033,-0.010
17697,0.027,-0.005
17698,0.023,-0.005
17699,0.023,0.018
17700,0.030,0.028
17701,0.030,0.035
17702,0.023,0.055
17703,0.020,0.052
17704,0.013,0.052
17705,0.000,0.052
17706,-0.027,0.052
17707,-0.030,0.062
17708,-0.050,0.058
17709,-0.070,0.055
17710,-0.090,0.052
17711,-0.103,0.080
17712,-0.100,0.083
17713,-0.113,0.083
17714,-0.107,0.098
17715,-0.107,0.095
17716,-0.130,0.085
17717,-0.147,0.087
17718,-0.147,0.083
17719,-0.167,0.080
17720,-0.170,0.085
17721,-0.180,0.092
17722,-0.183,0.092
17723,-0.200,0.102
17724,-0.187,0.105
17725,-0.197,0.105
17726,-0.183,0.110
17727,-0.170,0.110
17728,-0.177,0.107
17729,-0.177,0.107
17730,-0.197,0.100
17731,-0.200,0.105
17732,-0.210,0.090
17733,-0.227,0.105
17734,-0.223,0.098
17735,-0.240,0.098
17736,-0.233,0.110
17737,-0.227,0.110
17738,-0.233,0.128
17739,-0.220,0.120
17740,-0.233,0.122
17741,-0.240,0.117
17742,-0.247,0.120
17743,-0.253,0.115
17744,-0.260,0.115
17745,-0.263,0.110
17746,-0.270,0.125
17747,-0.267,0.128
17748,-0.267,0.133
17749,-0.250,0.133
17750,-0.263,0.138
17751,-0.257,0.140
17752,-0.263,0.140
17753,-0.263,0.135
17754,-0.270,0.138
17755,-0.267,0.135
17756,-0.270,0.130
17757,-0.273,0.115
17758,-0.267,0.133
17759,-0.270,0.115
17760,-0.280,0.128
17761,-0.257,0.122
17762,-0.263,0.133
17763,-0.257,0.130
17764,-0.247,0.138
17765,-0.257,0.128
17766,-0.267,0.125
17767,-0.270,0.115
17768,-0.277,0.113
17769,-0.283,0.102
17770,-0.293,0.115
17771,-0.287,0.117
17772,-0.287,0.128
17773,-0.280,0.130
17774,-0.280,0.128
17775,-0.260,0.128
17776,-0.270,0.110
17777,-0.270,0.110
17778,-0.283,0.098
17779,-0.287,0.098
17780,-0.283,0.087
17781,-0.290,0.090
17782,-0.287,0.098
17783,-0.290,0.092
17784,-0.280,0.105
17785,-0.263,0.100
17786,-0.267,0.098
17787,-0.263,0.110
17788,-0.257,0.098
17789,-0.270,0.105
17790,-0.263,0.092
17791,-0.273,0.085
17792,-0.277,0.090
17793,-0.273,0.075
17794,-0.273,0.075
17795,-0.267,0.090
17796,-0.263,0.087
17797,-0.247,0.092
17798,-0.237,0.092
17799,-0.233,0.090
17800,-0.237,0.085
17801,-0.247,0.080
17802,-0.247,0.068
17803,-0.260,0.060
17804,-0.263,0.068
17805,-0.263,0.062
17806,-0.267,0.058
17807,-0.267,0.068
17808,-0.260,0.070
17809,-0.247,0.085
17810,-0.253,0.080
17811,-0.260,0.077
17812,-0.247,0.080
17813,-0.243,0.070
17814,-0.250,0.062
17815,-0.263,0.060
17816,-0.267,0.062
17817,-0.263,0.058
17818,-0.273,0.058
17819,-0.280,0.062
17820,-0.280,0.068
17821,-0.263,0.070
17822,-0.263,0.068
17823,-0.263,0.075
17824,-0.257,0.080
17825,-0.253,0.065
17826,-0.260,0.062
17827,-0.267,0.058
17828,-0.277,0.050
17829,-0.277,0.055
17830,-0.270,0.058
17831,-0.273,0.065
17832,-0.260,0.080
17833,-0.247,0.077
17834,-0.243,0.072
17835,-0.243,0.065
17836,-0.237,0.068
17837,-0.233,0.052
17838,-0.240,0.045
17839,-0.247,0.040
17840,-0.260,0.043
17841,-0.253,0.048
17842,-0.257,0.050
17843,-0.250,0.045
17844,-0.247,0.052
17845,-0.257,0.060
17846,-0.240,0.068
17847,-0.237,0.062
17848,-0.237,0.060
17849,-0.240,0.050
17850,-0.257,0.055
17851,-0.240,0.052
17852,-0.257,0.040
17853,-0.257,0.043
17854,-0.250,0.040
17855,-0.247,0.050
17856,-0.233,0.058
17857,-0.227,0.062
17858,-0.223,0.060
17859,-0.227,0.058
17860,-0.227,0.065
17861,-0.223,0.055
17862,-0.230,0.052
17863,-0.227,0.045
17864,-0.247,0.048
17865,-0.247,0.060
17866,-0.250,0.052
17867,-0.240,0.058
17868,-0.230,0.050
17869,-0.227,0.050
17870,-0.220,0.065
17871,-0.220,0.060
17872,-0.230,0.058
17873,-0.223,0.045
17874,-0.247,0.040
17875,-0.253,0.050
17876,-0.257,0.037
17877,-0.250,0.048
17878,-0.250,0.048
17879,-0.250,0.055
17880,-0.240,0.062
17881,-0.240,0.075
17882,-0.220,0.087
17883,-0.213,0.080
17884,-0.210,0.092
17885,-0.197,0.083
17886,-0.203,0.070
17887,-0.193,0.070
17888,-0.203,0.058
17889,-0.217,0.040
17890,-0.207,0.040
17891,-0.217,0.043
17892,-0.210,0.043
17893,-0.183,0.035
17894,-0.163,0.030
17895,-0.153,0.028
17896,-0.140,0.015
17897,-0.133,0.015
17898,-0.133,0.010
17899,-0.137,0.005
17900,-0.150,0.005
17901,-0.163,0.000
17902,-0.187,-0.003
17903,-0.200,-0.010
17904,-0.217,-0.010
17905,-0.223,-0.018
17906,-0.227,-0.013
17907,-0.210,0.000
17908,-0.190,0.003
17909,-0.167,0.022
17910,-0.167,0.020
17911,-0.163,0.028
17912,-0.180,0.028
17913,-0.207,0.022
17914,-0.227,0.033
17915,-0.260,0.035
17916,-0.270,0.033
17917,-0.270,0.022
17918,-0.280,0.025
17919,-0.277,0.033
17920,-0.273,0.022
17921,-0.280,0.025
17922,-0.287,0.022
17923,-0.303,0.018
17924,-0.303,0.022
17925,-0.310,0.020
17926,-0.310,0.020
17927,-0.310,0.025
17928,-0.300,0.028
17929,-0.293,0.022
17930,-0.290,0.035
17931,-0.287,0.040
17932,-0.287,0.045
17933,-0.280,0.052
17934,-0.283,0.048
17935,-0.290,0.035
17936,-0.293,0.025
17937,-0.297,0.020
17938,-0.303,0.022
17939,-0.303,0.025
17940,-0.300,0.040
17941,-0.287,0.055
17942,-0.280,0.060
17943,-0.270,0.052
17944,-0.270,0.045
17945,-0.293,0.045
17946,-0.293,0.040
17947,-0.297,0.035
17948,-0.293,0.033
17949,-0.303,0.035
17950,-0.303,0.048
17951,-0.287,0.062
17952,-0.280,0.080
17953,-0.263,0.102
17954,-0.277,0.133
17955,-0.270,0.175
17956,-0.273,0.228
17957,-0.307,0.270
17958,-0.327,0.307
17959,-0.337,0.320
17960,-0.347,0.330
17961,-0.347,0.355
17962,-0.350,0.405
17963,-0.353,0.458
17964,-0.363,0.495
17965,-0.373,0.507
17966,-0.370,0.458
17967,-0.343,0.372
17968,-0.270,0.235
17969,-0.160,0.062
17970,-0.023,-0.113
17971,0.130,-0.285
17972,0.270,-0.350
17973,0.397,-0.302
17974,0.477,-0.163
17975,0.517,0.000
17976,0.523,0.098
17977,0.457,0.110
17978,0.303,0.065
17979,0.057,-0.003
17980,-0.263,-0.062
17981,-0.590,-0.092
17982,-0.847,-0.077
17983,-0.993,-0.060
17984,-1.027,-0.040
17985,-0.960,-0.022
17986,-0.857,-0.013
17987,-0.753,-0.010
17988,-0.643,0.003
17989,-0.563,0.010
17990,-0.500,0.018
17991,-0.457,0.020
17992,-0.413,0.022
17993,-0.387,0.013
17994,-0.370,0.005
17995,-0.353,0.000
17996,-0.347,-0.005
17997,-0.327,-0.005
17998,-0.320,-0.003
17999,-0.293,0.005
18000,-0.273,0.010
18001,-0.250,0.022
18002,-0.240,0.025
18003,-0.230,0.018
18004,-0.213,0.028
18005,-0.210,0.010
18006,-0.210,0.005
18007,-0.203,0.000
18008,-0.207,-0.010
18009,-0.210,-0.003
18010,-0.210,-0.010
18011,-0.200,0.000
18012,-0.207,-0.005
18013,-0.193,0.000
18014,-0.177,0.003
18015,-0.170,-0.007
18016,-0.167,0.000
18017,-0.157,-0.005
18018,-0.170,0.000
18019,-0.153,-0.010
18020,-0.170,-0.022
18021,-0.153,-0.018
18022,-0.163,-0.020
18023,-0.160,-0.013
18024,-0.133,0.000
18025,-0.137,0.000
18026,-0.117,0.005
18027,-0.113,0.003
18028,-0.100,0.005
18029,-0.093,0.000
18030,-0.103,-0.015
18031,-0.093,-0.020
18032,-0.100,-0.028
18033,-0.093,-0.013
18034,-0.080,-0.018
18035,-0.087,-0.013
18036,-0.077,-0.010
18037,-0.067,-0.010
18038,-0.050,-0.005
18039,-0.043,0.000
18040,-0.037,-0.005
18041,-0.037,0.000
18042,-0.037,-0.010
18043,-0.047,-0.005
18044,-0.047,-0.025
18045,-0.050,-0.030
18046,-0.033,-0.035
18047,-0.030,-0.035
18048,-0.007,-0.028
18049,0.000,-0.022
18050,0.007,-0.018
18051,0.013,-0.020
18052,0.013,-0.037
18053,0.007,-0.050
18054,0.000,-0.055
18055,0.010,-0.052
18056,0.000,-0.065
18057,-0.010,-0.058
18058,0.020,-0.055
18059,0.023,-0.040
18060,0.027,-0.033
18061,0.040,-0.048
18062,0.047,-0.040
18063,0.073,-0.040
18064,0.070,-0.040
18065,0.077,-0.040
18066,0.067,-0.050
18067,0.057,-0.055
18068,0.050,-0.055
18069,0.057,-0.052
18070,0.053,-0.045
18071,0.053,-0.058
18072,0.067,-0.040
18073,0.087,-0.022
18074,0.083,-0.020
18075,0.090,-0.013
18076,0.087,-0.018
18077,0.080,-0.028
18078,0.070,-0.037
18079,0.070,-0.043
18080,0.060,-0.040
18081,0.070,-0.035
18082,0.073,-0.022
18083,0.070,-0.025
18084,0.070,0.000
18085,0.077,0.000
18086,0.067,0.005
18087,0.083,0.020
18088,0.077,0.010
18089,0.060,0.010
18090,0.057,0.018
18091,0.037,0.020
18092,0.020,0.022
18093,0.007,0.028
18094,-0.007,0.040
18095,-0.023,0.035
18096,-0.023,0.043
18097,-0.023,0.040
18098,-0.037,0.045
18099,-0.030,0.075
18100,-0.047,0.070
18101,-0.060,0.065
18102,-0.083,0.062
18103,-0.093,0.058
18104,-0.110,0.055
18105,-0.130,0.052
18106,-0.140,0.070
18107,-0.147,0.070
18108,-0.163,0.087
18109,-0.147,0.087
18110,-0.167,0.098
18111,-0.153,0.092
18112,-0.163,0.085
18113,-0.167,0.087
18114,-0.170,0.072
18115,-0.187,0.070
18116,-0.200,0.072
18117,-0.207,0.075
18118,-0.217,0.080
18119,-0.217,0.087
18120,-0.217,0.092
18121,-0.207,0.098
18122,-0.213,0.105
18123,-0.217,0.105
18124,-0.217,0.107
18125,-0.223,0.110
18126,-0.233,0.105
18127,-0.240,0.100
18128,-0.243,0.098
18129,-0.257,0.092
18130,-0.257,0.105
18131,-0.257,0.110
18132,-0.263,0.128
18133,-0.243,0.133
18134,-0.247,0.142
18135,-0.247,0.150
18136,-0.237,0.150
18137,-0.263,0.133
18138,-0.263,0.133
18139,-0.273,0.133
18140,-0.283,0.128
18141,-0.287,0.133
18142,-0.290,0.142
18143,-0.287,0.163
18144,-0.287,0.158
18145,-0.277,0.168
18146,-0.277,0.165
18147,-0.283,0.163
18148,-0.270,0.168
18149,-0.283,0.155
18150,-0.290,0.150
18151,-0.303,0.150
18152,-0.307,0.150
18153,-0.313,0.147
18154,-0.310,0.138
18155,-0.310,0.145
18156,-0.307,0.142
18157,-0.300,0.155
18158,-0.293,0.160
18159,-0.290,0.155
18160,-0.293,0.152
18161,-0.293,0.145
18162,-0.303,0.145
18163,-0.313,0.133
18164,-0.320,0.120
18165,-0.323,0.125
18166,-0.330,0.115
18167,-0.323,0.125
18168,-0.310,0.128
18169,-0.297,0.138
18170,-0.280,0.133
18171,-0.293,0.130
18172,-0.287,0.122
18173,-0.287,0.113
18174,-0.293,0.110
18175,-0.303,0.105
18176,-0.313,0.102
18177,-0.317,0.098
18178,-0.320,0.100
18179,-0.320,0.105
18180,-0.317,0.110
18181,-0.303,0.115
18182,-0.280,0.110
18183,-0.287,0.113
18184,-0.273,0.117
18185,-0.280,0.110
18186,-0.293,0.102
18187,-0.300,0.098
18188,-0.310,0.092
18189,-0.313,0.080
18190,-0.327,0.083
18191,-0.317,0.087
18192,-0.310,0.087
18193,-0.300,0.092
18194,-0.287,0.100
18195,-0.287,0.095
18196,-0.287,0.098
18197,-0.280,0.085
18198,-0.303,0.075
18199,-0.297,0.077
18200,-0.303,0.070
18201,-0.303,0.072
18202,-0.300,0.075
18203,-0.297,0.080
18204,-0.287,0.087
18205,-0.287,0.087
18206,-0.277,0.095
18207,-0.273,0.085
18208,-0.280,0.087
18209,-0.273,0.087
18210,-0.280,0.075
18211,-0.287,0.083
18212,-0.287,0.080
18213,-0.293,0.070
18214,-0.297,0.072
18215,-0.300,0.080
18216,-0.293,0.085
18217,-0.283,0.075
18218,-0.270,0.092
18219,-0.260,0.087
18220,-0.263,0.080
18221,-0.270,0.087
18222,-0.280,0.080
18223,-0.283,0.070
18224,-0.290,0.052
18225,-0.300,0.055
18226,-0.293,0.058
18227,-0.293,0.062
18228,-0.293,0.072
18229,-0.293,0.075
18230,-0.287,0.075
18231,-0.280,0.070
18232,-0.293,0.065
18233,-0.287,0.080
18234,-0.290,0.065
18235,-0.297,0.058
18236,-0.307,0.052
18237,-0.317,0.050
18238,-0.303,0.058
18239,-0.297,0.055
18240,-0.290,0.065
18241,-0.277,0.068
18242,-0.270,0.072
18243,-0.257,0.065
18244,-0.263,0.062
18245,-0.270,0.075
18246,-0.270,0.070
18247,-0.280,0.062
18248,-0.280,0.050
18249,-0.290,0.048
18250,-0.283,0.052
18251,-0.277,0.055
18252,-0.273,0.062
18253,-0.270,0.062
18254,-0.263,0.072
18255,-0.257,0.072
18256,-0.257,0.062
18257,-0.270,0.058
18258,-0.280,0.058
18259,-0.283,0.050
18260,-0.280,0.040
18261,-0.290,0.040
18262,-0.293,0.040
18263,-0.287,0.045
18264,-0.287,0.058
18265,-0.270,0.072
18266,-0.263,0.062
18267,-0.267,0.062
18268,-0.263,0.062
18269,-0.270,0.058
18270,-0.263,0.058
18271,-0.273,0.055
18272,-0.283,0.062
18273,-0.290,0.065
18274,-0.287,0.070
18275,-0.283,0.062
18276,-0.277,0.085
18277,-0.257,0.102
18278,-0.247,0.095
18279,-0.240,0.107
18280,-0.227,0.110
18281,-0.233,0.095
18282,-0.230,0.092
18283,-0.240,0.075
18284,-0.250,0.065
18285,-0.257,0.058
18286,-0.263,0.058
18287,-0.257,0.052
18288,-0.267,0.058
18289,-0.250,0.058
18290,-0.243,0.045
18291,-0.220,0.033
18292,-0.203,0.022
18293,-0.200,0.005
18294,-0.200,0.000
18295,-0.210,0.000
18296,-0.217,-0.005
18297,-0.247,-0.010
18298,-0.260,-0.013
18299,-0.263,-0.015
18300,-0.277,-0.015
18301,-0.263,0.003
18302,-0.247,0.000
18303,-0.223,0.013
18304,-0.200,0.018
18305,-0.193,0.022
18306,-0.193,0.035
18307,-0.207,0.028
18308,-0.237,0.035
18309,-0.257,0.033
18310,-0.293,0.028
18311,-0.310,0.028
18312,-0.327,0.025
18313,-0.333,0.037
18314,-0.323,0.035
18315,-0.327,0.035
18316,-0.313,0.040
18317,-0.330,0.025
18318,-0.333,0.010
18319,-0.340,0.013
18320,-0.343,0.005
18321,-0.350,0.005
18322,-0.350,0.010
18323,-0.343,0.020
18324,-0.337,0.020
18325,-0.333,0.035
18326,-0.327,0.037
18327,-0.327,0.035
18328,-0.313,0.028
18329,-0.317,0.018
18330,-0.333,0.020
18331,-0.333,0.020
18332,-0.340,0.018
18333,-0.340,0.018
18334,-0.340,0.022
18335,-0.343,0.028
18336,-0.333,0.022
18337,-0.327,0.035
18338,-0.317,0.045
18339,-0.313,0.040
18340,-0.303,0.045
18341,-0.303,0.033
18342,-0.307,0.030
18343,-0.310,0.028
18344,-0.317,0.022
18345,-0.317,0.030
18346,-0.320,0.028
18347,-0.313,0.043
18348,-0.303,0.058
18349,-0.303,0.075
18350,-0.293,0.098
18351,-0.297,0.125
18352,-0.303,0.158
18353,-0.317,0.190
18354,-0.333,0.233
18355,-0.350,0.273
18356,-0.377,0.287
18357,-0.383,0.302
18358,-0.380,0.295
18359,-0.387,0.310
18360,-0.370,0.333
18361,-0.363,0.383
18362,-0.367,0.430
18363,-0.383,0.465
18364,-0.407,0.482
18365,-0.430,0.443
18366,-0.433,0.367
18367,-0.403,0.220
18368,-0.337,0.028
18369,-0.210,-0.160
18370,-0.033,-0.280
18371,0.147,-0.263
18372,0.323,-0.133
18373,0.433,0.000
18374,0.490,0.115
18375,0.457,0.130
18376,0.303,0.070
18377,0.030,0.000
18378,-0.317,-0.075
18379,-0.657,-0.105
18380,-0.920,-0.110
18381,-1.057,-0.087
18382,-1.047,-0.052
18383,-0.970,-0.028
18384,-0.863,0.000
18385,-0.747,0.000
18386,-0.643,0.018
18387,-0.560,0.015
18388,-0.503,0.018
18389,-0.457,0.015
18390,-0.433,0.003
18391,-0.410,0.007
18392,-0.387,0.005
18393,-0.393,0.007
18394,-0.370,0.010
18395,-0.363,0.005
18396,-0.353,0.018
18397,-0.330,0.018
18398,-0.317,0.018
18399,-0.300,0.025
18400,-0.280,0.022
18401,-0.270,0.015
18402,-0.263,0.010
18403,-0.267,0.000
18404,-0.250,0.000
18405,-0.253,-0.005
18406,-0.247,-0.003
18407,-0.237,0.003
18408,-0.223,0.010
18409,-0.223,0.013
18410,-0.217,0.015
18411,-0.197,0.015
18412,-0.193,0.013
18413,-0.190,0.000
18414,-0.187,0.000
18415,-0.190,-0.003
18416,-0.193,-0.005
18417,-0.180,-0.003
18418,-0.167,0.000
18419,-0.160,0.003
18420,-0.147,0.005
18421,-0.133,0.010
18422,-0.140,0.007
18423,-0.130,0.007
18424,-0.133,0.010
18425,-0.137,0.000
18426,-0.137,0.000
18427,-0.147,-0.003
18428,-0.140,-0.013
18429,-0.143,-0.022
18430,-0.130,-0.018
18431,-0.117,-0.022
18432,-0.123,-0.015
18433,-0.100,-0.010
18434,-0.083,-0.003
18435,-0.080,0.000
18436,-0.077,-0.010
18437,-0.083,-0.022
18438,-0.080,-0.018
18439,-0.083,-0.035
18440,-0.083,-0.040
18441,-0.093,-0.052
18442,-0.083,-0.040
18443,-0.070,-0.028
18444,-0.057,-0.018
18445,-0.047,-0.015
18446,-0.037,-0.020
18447,-0.030,-0.025
18448,-0.023,-0.030
18449,-0.020,-0.037
18450,-0.017,-0.040
18451,-0.017,-0.045
18452,-0.023,-0.045
18453,-0.023,-0.055
18454,-0.020,-0.058
18455,-0.023,-0.043
18456,-0.010,-0.030
18457,0.000,-0.020
18458,0.000,-0.022
18459,0.000,-0.022
18460,0.007,-0.028
18461,-0.003,-0.035
18462,0.013,-0.040
18463,0.023,-0.043
18464,0.000,-0.045
18465,0.013,-0.055
18466,0.010,-0.048
18467,0.013,-0.035
18468,0.023,-0.030
18469,0.030,-0.022
18470,0.030,-0.022
18471,0.023,-0.025
18472,0.023,-0.033
18473,0.007,-0.040
18474,0.010,-0.040
18475,0.010,-0.040
18476,0.007,-0.045
18477,0.020,-0.037
18478,0.017,-0.035
18479,0.013,-0.028
18480,0.013,-0.013
18481,0.023,-0.005
18482,0.037,0.000
18483,0.023,0.005
18484,0.017,0.013
18485,0.013,0.005
18486,-0.007,0.000
18487,-0.013,0.000
18488,-0.023,0.000
18489,-0.027,0.010
18490,-0.050,0.018
18491,-0.047,0.035
18492,-0.053,0.045
18493,-0.053,0.037
18494,-0.053,0.045
18495,-0.070,0.043
18496,-0.083,0.040
18497,-0.090,0.043
18498,-0.097,0.048
18499,-0.113,0.043
18500,-0.147,0.040
18501,-0.160,0.048
18502,-0.170,0.050
18503,-0.187,0.062
18504,-0.177,0.065
18505,-0.180,0.070
18506,-0.183,0.075
18507,-0.183,0.085
18508,-0.193,0.077
18509,-0.203,0.070
18510,-0.227,0.075
18511,-0.240,0.075
18512,-0.257,0.058
18513,-0.277,0.062
18514,-0.280,0.070
18515,-0.280,0.072
18516,-0.280,0.077
18517,-0.280,0.090
18518,-0.277,0.102
18519,-0.270,0.090
18520,-0.270,0.100
18521,-0.277,0.083
18522,-0.293,0.083
18523,-0.303,0.095
18524,-0.310,0.092
18525,-0.327,0.107
18526,-0.317,0.110
18527,-0.323,0.113
18528,-0.313,0.130
18529,-0.310,0.128
18530,-0.293,0.133
18531,-0.300,0.120
18532,-0.303,0.130
18533,-0.310,0.122
18534,-0.333,0.122
18535,-0.340,0.120
18536,-0.347,0.120
18537,-0.357,0.115
18538,-0.360,0.128
18539,-0.363,0.125
18540,-0.363,0.140
18541,-0.350,0.145
18542,-0.347,0.150
18543,-0.343,0.147
18544,-0.357,0.152
18545,-0.357,0.150
18546,-0.370,0.135
18547,-0.373,0.133
18548,-0.377,0.125
18549,-0.397,0.128
18550,-0.397,0.128
18551,-0.400,0.133
18552,-0.393,0.140
18553,-0.383,0.140
18554,-0.380,0.140
18555,-0.373,0.140
18556,-0.377,0.133
18557,-0.373,0.128
18558,-0.387,0.113
18559,-0.393,0.128
18560,-0.393,0.113
18561,-0.390,0.105
18562,-0.387,0.100
18563,-0.390,0.102
18564,-0.370,0.105
18565,-0.370,0.115
18566,-0.373,0.125
18567,-0.380,0.120
18568,-0.380,0.117
18569,-0.377,0.107
18570,-0.380,0.098
18571,-0.387,0.087
18572,-0.410,0.075
18573,-0.410,0.077
18574,-0.400,0.083
18575,-0.390,0.085
18576,-0.380,0.105
18577,-0.363,0.102
18578,-0.370,0.107
18579,-0.363,0.102
18580,-0.363,0.087
18581,-0.363,0.087
18582,-0.353,0.075
18583,-0.370,0.070
18584,-0.377,0.070
18585,-0.377,0.068
18586,-0.377,0.068
18587,-0.377,0.068
18588,-0.380,0.075
18589,-0.367,0.080
18590,-0.373,0.080
18591,-0.367,0.080
18592,-0.357,0.080
18593,-0.363,0.070
18594,-0.373,0.062
18595,-0.380,0.062
18596,-0.373,0.062
18597,-0.387,0.055
18598,-0.390,0.060
18599,-0.387,0.062
18600,-0.387,0.068
18601,-0.377,0.075
18602,-0.377,0.070
18603,-0.377,0.077
18604,-0.373,0.072
18605,-0.380,0.052
18606,-0.383,0.045
18607,-0.380,0.045
18608,-0.383,0.055
18609,-0.380,0.055
18610,-0.387,0.052
18611,-0.383,0.050
18612,-0.390,0.062
18613,-0.370,0.070
18614,-0.367,0.062
18615,-0.370,0.062
18616,-0.357,0.058
18617,-0.370,0.055
18618,-0.373,0.052
18619,-0.373,0.040
18620,-0.373,0.035
18621,-0.373,0.028
18622,-0.383,0.033
18623,-0.363,0.048
18624,-0.370,0.048
18625,-0.373,0.055
18626,-0.363,0.052
18627,-0.370,0.060
18628,-0.350,0.062
18629,-0.340,0.048
18630,-0.340,0.037
18631,-0.347,0.030
18632,-0.357,0.033
18633,-0.357,0.028
18634,-0.363,0.033
18635,-0.380,0.050
18636,-0.367,0.050
18637,-0.363,0.052
18638,-0.363,0.045
18639,-0.367,0.045
18640,-0.360,0.052
18641,-0.363,0.043
18642,-0.377,0.043
18643,-0.377,0.043
18644,-0.387,0.035
18645,-0.383,0.028
18646,-0.380,0.022
18647,-0.390,0.035
18648,-0.383,0.035
18649,-0.380,0.048
18650,-0.377,0.052
18651,-0.357,0.048
18652,-0.363,0.045
18653,-0.363,0.035
18654,-0.370,0.030
18655,-0.357,0.028
18656,-0.360,0.020
18657,-0.360,0.030
18658,-0.353,0.033
18659,-0.357,0.040
18660,-0.350,0.040
18661,-0.350,0.052
18662,-0.340,0.060
18663,-0.330,0.058
18664,-0.327,0.050
18665,-0.333,0.035
18666,-0.340,0.030
18667,-0.337,0.030
18668,-0.337,0.030
