'sample interval','MLII','V1'
17255,-6.165,-5.735
17256,-6.180,-5.735
17257,-6.190,-5.740
17258,-6.205,-5.750
17259,-6.205,-5.765
17260,-6.215,-5.775
17261,-6.210,-5.775
17262,-6.195,-5.740
17263,-6.200,-5.740
17264,-6.180,-5.730
17265,-6.190,-5.730
17266,-6.165,-5.715
17267,-6.160,-5.735
17268,-6.175,-5.735
17269,-6.165,-5.740
17270,-6.185,-5.755
17271,-6.190,-5.755
17272,-6.190,-5.760
17273,-6.190,-5.755
17274,-6.200,-5.765
17275,-6.190,-5.755
17276,-6.180,-5.765
17277,-6.180,-5.740
17278,-6.175,-5.745
17279,-6.170,-5.735
17280,-6.155,-5.745
17281,-6.160,-5.740
17282,-6.180,-5.765
17283,-6.185,-5.750
17284,-6.190,-5.760
17285,-6.215,-5.755
17286,-6.195,-5.740
17287,-6.185,-5.735
17288,-6.175,-5.730
17289,-6.165,-5.735
17290,-6.155,-5.730
17291,-6.160,-5.740
17292,-6.145,-5.740
17293,-6.160,-5.755
17294,-6.185,-5.765
17295,-6.180,-5.765
17296,-6.195,-5.780
17297,-6.185,-5.775
17298,-6.205,-5.780
17299,-6.185,-5.750
17300,-6.180,-5.750
17301,-6.165,-5.740
17302,-6.155,-5.745
17303,-6.145,-5.750
17304,-6.170,-5.745
17305,-6.155,-5.745
17306,-6.170,-5.750
17307,-6.175,-5.765
17308,-6.185,-5.765
17309,-6.180,-5.760
17310,-6.180,-5.735
17311,-6.190,-5.745
17312,-6.155,-5.735
17313,-6.180,-5.720
17314,-6.155,-5.730
17315,-6.155,-5.725
17316,-6.150,-5.745
17317,-6.155,-5.750
17318,-6.170,-5.745
17319,-6.170,-5.760
17320,-6.180,-5.775
17321,-6.175,-5.765
17322,-6.180,-5.765
17323,-6.160,-5.745
17324,-6.140,-5.735
17325,-6.130,-5.715
17326,-6.105,-5.700
17327,-6.100,-5.710
17328,-6.080,-5.685
17329,-6.055,-5.685
17330,-6.045,-5.685
17331,-6.040,-5.705
17332,-6.040,-5.690
17333,-6.030,-5.690
17334,-6.010,-5.675
17335,-5.985,-5.660
17336,-5.955,-5.650
17337,-5.920,-5.620
17338,-5.880,-5.620
17339,-5.830,-5.625
17340,-5.805,-5.635
17341,-5.790,-5.660
17342,-5.785,-5.670
17343,-5.795,-5.725
17344,-5.815,-5.755
17345,-5.825,-5.765
17346,-5.820,-5.775
17347,-5.835,-5.770
17348,-5.840,-5.755
17349,-5.840,-5.750
17350,-5.870,-5.735
17351,-5.905,-5.750
17352,-5.960,-5.750
17353,-6.030,-5.740
17354,-6.095,-5.755
17355,-6.140,-5.755
17356,-6.195,-5.755
17357,-6.210,-5.780
17358,-6.200,-5.780
17359,-6.210,-5.775
17360,-6.185,-5.775
17361,-6.165,-5.770
17362,-6.145,-5.780
17363,-6.155,-5.775
17364,-6.170,-5.800
17365,-6.170,-5.810
17366,-6.180,-5.810
17367,-6.190,-5.810
17368,-6.230,-5.835
17369,-6.200,-5.810
17370,-6.205,-5.805
17371,-6.200,-5.795
17372,-6.200,-5.775
17373,-6.185,-5.765
17374,-6.185,-5.755
17375,-6.195,-5.775
17376,-6.205,-5.745
17377,-6.205,-5.775
17378,-6.235,-5.775
17379,-6.245,-5.780
17380,-6.280,-5.780
17381,-6.280,-5.755
17382,-6.260,-5.715
17383,-6.160,-5.650
17384,-6.015,-5.590
17385,-5.795,-5.550
17386,-5.475,-5.570
17387,-5.110,-5.640
17388,-4.695,-5.740
17389,-4.315,-5.930
17390,-4.045,-6.140
17391,-3.875,-6.370
17392,-3.855,-6.555
17393,-3.965,-6.685
17394,-4.200,-6.725
17395,-4.565,-6.690
17396,-5.070,-6.635
17397,-5.620,-6.575
17398,-6.050,-6.500
17399,-6.285,-6.435
17400,-6.325,-6.360
17401,-6.215,-6.270
17402,-6.075,-6.200
17403,-5.965,-6.150
17404,-5.925,-6.085
17405,-5.960,-6.045
17406,-6.015,-5.970
17407,-6.070,-5.920
17408,-6.130,-5.840
17409,-6.165,-5.795
17410,-6.175,-5.790
17411,-6.185,-5.755
17412,-6.170,-5.765
17413,-6.165,-5.770
17414,-6.190,-5.770
17415,-6.200,-5.775
17416,-6.205,-5.765
17417,-6.215,-5.750
17418,-6.220,-5.740
17419,-6.235,-5.730
17420,-6.225,-5.715
17421,-6.230,-5.705
17422,-6.240,-5.690
17423,-6.230,-5.695
17424,-6.220,-5.685
17425,-6.225,-5.695
17426,-6.225,-5.715
17427,-6.230,-5.710
17428,-6.250,-5.720
17429,-6.245,-5.725
17430,-6.250,-5.710
17431,-6.240,-5.705
17432,-6.245,-5.705
17433,-6.230,-5.690
17434,-6.220,-5.680
17435,-6.225,-5.685
17436,-6.225,-5.685
17437,-6.235,-5.690
17438,-6.245,-5.700
17439,-6.255,-5.710
17440,-6.265,-5.700
17441,-6.265,-5.695
17442,-6.260,-5.695
17443,-6.260,-5.690
17444,-6.250,-5.675
17445,-6.235,-5.655
17446,-6.225,-5.655
17447,-6.230,-5.665
17448,-6.245,-5.650
17449,-6.245,-5.665
17450,-6.260,-5.675
17451,-6.255,-5.675
17452,-6.260,-5.685
17453,-6.255,-5.685
17454,-6.235,-5.680
17455,-6.235,-5.690
17456,-6.220,-5.670
17457,-6.210,-5.665
17458,-6.200,-5.660
17459,-6.200,-5.660
17460,-6.205,-5.670
17461,-6.195,-5.660
17462,-6.195,-5.670
17463,-6.205,-5.670
17464,-6.205,-5.670
17465,-6.190,-5.675
17466,-6.185,-5.650
17467,-6.165,-5.650
17468,-6.165,-5.655
17469,-6.140,-5.625
17470,-6.115,-5.635
17471,-6.100,-5.645
17472,-6.105,-5.645
17473,-6.105,-5.655
17474,-6.090,-5.680
17475,-6.070,-5.675
17476,-6.075,-5.680
17477,-6.065,-5.685
17478,-6.040,-5.675
17479,-6.025,-5.680
17480,-6.015,-5.660
17481,-5.970,-5.640
17482,-5.940,-5.630
17483,-5.935,-5.645
17484,-5.920,-5.650
17485,-5.900,-5.650
17486,-5.885,-5.660
17487,-5.885,-5.665
17488,-5.855,-5.680
17489,-5.845,-5.675
17490,-5.835,-5.690
17491,-5.810,-5.665
17492,-5.780,-5.675
17493,-5.750,-5.680
17494,-5.730,-5.665
17495,-5.705,-5.675
17496,-5.695,-5.675
17497,-5.690,-5.700
17498,-5.695,-5.700
17499,-5.685,-5.720
17500,-5.685,-5.725
17501,-5.665,-5.730
17502,-5.655,-5.720
17503,-5.625,-5.715
17504,-5.600,-5.725
17505,-5.605,-5.705
17506,-5.595,-5.705
17507,-5.600,-5.695
17508,-5.605,-5.700
17509,-5.645,-5.735
17510,-5.665,-5.735
17511,-5.690,-5.745
17512,-5.715,-5.725
17513,-5.755,-5.745
17514,-5.735,-5.730
17515,-5.770,-5.705
17516,-5.780,-5.695
17517,-5.805,-5.690
17518,-5.835,-5.680
17519,-5.865,-5.695
17520,-5.885,-5.685
17521,-5.915,-5.680
17522,-5.950,-5.685
17523,-5.980,-5.710
17524,-6.005,-5.705
17525,-6.020,-5.710
17526,-6.040,-5.720
17527,-6.055,-5.700
17528,-6.050,-5.690
17529,-6.060,-5.675
17530,-6.060,-5.655
17531,-6.065,-5.670
17532,-6.080,-5.670
17533,-6.100,-5.670
17534,-6.120,-5.690
17535,-6.125,-5.690
17536,-6.130,-5.700
17537,-6.140,-5.710
17538,-6.145,-5.690
17539,-6.145,-5.700
17540,-6.140,-5.680
17541,-6.125,-5.685
17542,-6.140,-5.675
17543,-6.115,-5.680
17544,-6.120,-5.670
17545,-6.115,-5.700
17546,-6.140,-5.700
17547,-6.140,-5.720
17548,-6.155,-5.715
17549,-6.125,-5.695
17550,-6.155,-5.695
17551,-6.120,-5.690
17552,-6.110,-5.675
17553,-6.100,-5.670
17554,-6.090,-5.650
17555,-6.090,-5.665
17556,-6.095,-5.675
17557,-6.090,-5.700
17558,-6.100,-5.690
17559,-6.115,-5.720
17560,-6.090,-5.715
17561,-6.110,-5.730
17562,-6.110,-5.715
17563,-6.095,-5.715
17564,-6.085,-5.685
17565,-6.070,-5.705
17566,-6.070,-5.675
17567,-6.065,-5.695
17568,-6.075,-5.690
17569,-6.075,-5.705
17570,-6.085,-5.705
17571,-6.085,-5.700
17572,-6.100,-5.705
17573,-6.105,-5.710
17574,-6.105,-5.690
17575,-6.095,-5.690
17576,-6.105,-5.685
17577,-6.100,-5.685
17578,-6.100,-5.665
17579,-6.090,-5.685
17580,-6.090,-5.690
17581,-6.105,-5.695
17582,-6.115,-5.710
17583,-6.120,-5.705
17584,-6.140,-5.720
17585,-6.135,-5.725
17586,-6.140,-5.710
17587,-6.140,-5.710
17588,-6.145,-5.705
17589,-6.135,-5.700
17590,-6.135,-5.680
17591,-6.125,-5.690
17592,-6.135,-5.690
17593,-6.145,-5.690
17594,-6.150,-5.700
17595,-6.160,-5.705
17596,-6.175,-5.720
17597,-6.175,-5.720
17598,-6.175,-5.710
17599,-6.175,-5.710
17600,-6.190,-5.695
17601,-6.180,-5.695
17602,-6.185,-5.690
17603,-6.165,-5.690
17604,-6.165,-5.690
17605,-6.180,-5.700
17606,-6.195,-5.705
17607,-6.190,-5.730
17608,-6.205,-5.735
17609,-6.210,-5.740
17610,-6.200,-5.720
17611,-6.205,-5.715
17612,-6.200,-5.725
17613,-6.195,-5.705
17614,-6.205,-5.700
17615,-6.200,-5.725
17616,-6.215,-5.710
17617,-6.195,-5.720
17618,-6.210,-5.705
17619,-6.205,-5.745
17620,-6.215,-5.715
17621,-6.220,-5.725
17622,-6.225,-5.730
17623,-6.220,-5.715
17624,-6.210,-5.715
17625,-6.190,-5.685
17626,-6.190,-5.690
17627,-6.195,-5.690
17628,-6.195,-5.705
17629,-6.210,-5.720
17630,-6.210,-5.740
17631,-6.215,-5.740
17632,-6.220,-5.750
17633,-6.210,-5.750
17634,-6.225,-5.730
17635,-6.215,-5.730
17636,-6.205,-5.730
17637,-6.205,-5.715
17638,-6.185,-5.695
17639,-6.185,-5.705
17640,-6.200,-5.700
17641,-6.190,-5.710
17642,-6.195,-5.730
17643,-6.210,-5.730
17644,-6.235,-5.720
17645,-6.205,-5.730
17646,-6.195,-5.715
17647,-6.190,-5.700
17648,-6.205,-5.690
17649,-6.155,-5.705
17650,-6.120,-5.665
17651,-6.105,-5.665
17652,-6.090,-5.670
17653,-6.080,-5.675
17654,-6.070,-5.650
17655,-6.075,-5.670
17656,-6.065,-5.655
17657,-6.050,-5.660
17658,-6.025,-5.650
17659,-5.995,-5.630
17660,-5.940,-5.620
17661,-5.885,-5.600
17662,-5.850,-5.600
17663,-5.825,-5.625
17664,-5.825,-5.655
17665,-5.850,-5.690
17666,-5.880,-5.725
17667,-5.895,-5.745
17668,-5.895,-5.745
17669,-5.900,-5.765
17670,-5.915,-5.775
17671,-5.930,-5.755
17672,-5.940,-5.750
17673,-5.975,-5.735
17674,-6.025,-5.745
17675,-6.085,-5.740
17676,-6.170,-5.730
17677,-6.210,-5.735
17678,-6.260,-5.755
17679,-6.265,-5.755
17680,-6.290,-5.760
17681,-6.270,-5.755
17682,-6.255,-5.760
17683,-6.250,-5.755
17684,-6.250,-5.735
17685,-6.270,-5.735
17686,-6.245,-5.725
17687,-6.250,-5.740
17688,-6.250,-5.750
17689,-6.255,-5.740
17690,-6.260,-5.755
17691,-6.270,-5.765
17692,-6.290,-5.770
17693,-6.285,-5.780
17694,-6.270,-5.770
17695,-6.275,-5.760
17696,-6.255,-5.760
17697,-6.260,-5.760
17698,-6.235,-5.745
17699,-6.235,-5.740
17700,-6.235,-5.745
17701,-6.245,-5.750
17702,-6.250,-5.760
17703,-6.265,-5.755
17704,-6.265,-5.770
17705,-6.270,-5.770
17706,-6.260,-5.780
17707,-6.265,-5.750
17708,-6.270,-5.745
17709,-6.270,-5.735
17710,-6.280,-5.710
17711,-6.280,-5.695
17712,-6.280,-5.675
17713,-6.225,-5.635
17714,-6.110,-5.600
17715,-5.955,-5.555
17716,-5.700,-5.555
17717,-5.365,-5.600
17718,-4.990,-5.690
17719,-4.600,-5.820
17720,-4.255,-5.995
17721,-4.025,-6.185
17722,-3.910,-6.365
17723,-3.900,-6.565
17724,-4.005,-6.690
17725,-4.255,-6.730
17726,-4.655,-6.745
17727,-5.185,-6.695
17728,-5.725,-6.640
17729,-6.160,-6.555
17730,-6.370,-6.480
17731,-6.385,-6.365
17732,-6.275,-6.245
17733,-6.140,-6.165
17734,-6.020,-6.080
17735,-5.995,-6.010
17736,-6.010,-5.950
17737,-6.080,-5.870
17738,-6.160,-5.840
17739,-6.235,-5.800
17740,-6.260,-5.785
17741,-6.265,-5.760
17742,-6.265,-5.760
17743,-6.260,-5.735
17744,-6.245,-5.725
17745,-6.240,-5.725
17746,-6.235,-5.705
17747,-6.235,-5.695
17748,-6.245,-5.705
17749,-6.240,-5.720
17750,-6.255,-5.720
17751,-6.280,-5.710
17752,-6.280,-5.690
17753,-6.285,-5.700
17754,-6.275,-5.690
17755,-6.275,-5.690
17756,-6.265,-5.650
17757,-6.260,-5.660
17758,-6.260,-5.640
17759,-6.250,-5.660
17760,-6.260,-5.665
17761,-6.265,-5.670
17762,-6.275,-5.680
17763,-6.280,-5.680
17764,-6.285,-5.705
17765,-6.280,-5.700
17766,-6.300,-5.685
17767,-6.275,-5.675
17768,-6.265,-5.660
17769,-6.255,-5.655
17770,-6.240,-5.645
17771,-6.240,-5.635
17772,-6.240,-5.630
17773,-6.240,-5.640
17774,-6.250,-5.650
17775,-6.260,-5.650
17776,-6.255,-5.660
17777,-6.260,-5.660
17778,-6.255,-5.670
17779,-6.245,-5.650
17780,-6.225,-5.640
17781,-6.235,-5.630
17782,-6.220,-5.625
17783,-6.215,-5.630
17784,-6.220,-5.635
17785,-6.205,-5.665
17786,-6.210,-5.640
17787,-6.215,-5.655
17788,-6.215,-5.670
17789,-6.210,-5.655
17790,-6.195,-5.655
17791,-6.190,-5.635
17792,-6.170,-5.615
17793,-6.150,-5.615
17794,-6.120,-5.605
17795,-6.125,-5.595
17796,-6.125,-5.605
17797,-6.090,-5.605
17798,-6.105,-5.610
17799,-6.100,-5.620
17800,-6.095,-5.640
17801,-6.085,-5.630
17802,-6.095,-5.635
17803,-6.075,-5.595
17804,-6.030,-5.585
17805,-5.990,-5.600
17806,-5.965,-5.590
17807,-5.960,-5.605
17808,-5.945,-5.605
17809,-5.930,-5.610
17810,-5.920,-5.620
17811,-5.910,-5.635
17812,-5.900,-5.620
17813,-5.880,-5.630
17814,-5.855,-5.615
17815,-5.840,-5.610
17816,-5.820,-5.590
17817,-5.780,-5.575
17818,-5.760,-5.580
17819,-5.720,-5.570
17820,-5.700,-5.580
17821,-5.705,-5.595
17822,-5.680,-5.610
17823,-5.680,-5.605
17824,-5.670,-5.610
17825,-5.655,-5.630
17826,-5.650,-5.645
17827,-5.625,-5.635
17828,-5.605,-5.610
17829,-5.595,-5.630
17830,-5.605,-5.615
17831,-5.595,-5.635
17832,-5.585,-5.635
17833,-5.595,-5.635
17834,-5.635,-5.660
17835,-5.645,-5.660
17836,-5.670,-5.660
17837,-5.700,-5.645
17838,-5.720,-5.655
17839,-5.730,-5.635
17840,-5.760,-5.620
17841,-5.795,-5.630
17842,-5.815,-5.610
17843,-5.840,-5.595
17844,-5.855,-5.615
17845,-5.915,-5.625
17846,-5.945,-5.640
17847,-5.970,-5.640
17848,-6.000,-5.645
17849,-6.040,-5.650
17850,-6.055,-5.650
17851,-6.065,-5.645
17852,-6.085,-5.630
17853,-6.080,-5.630
17854,-6.095,-5.625
17855,-6.110,-5.620
17856,-6.120,-5.650
17857,-6.135,-5.660
17858,-6.165,-5.655
17859,-6.160,-5.680
17860,-6.185,-5.680
17861,-6.195,-5.685
17862,-6.210,-5.685
17863,-6.200,-5.655
17864,-6.200,-5.655
17865,-6.190,-5.640
17866,-6.190,-5.645
17867,-6.200,-5.660
17868,-6.205,-5.675
17869,-6.200,-5.660
17870,-6.205,-5.680
17871,-6.225,-5.685
17872,-6.220,-5.675
17873,-6.235,-5.690
17874,-6.225,-5.680
17875,-6.210,-5.685
17876,-6.205,-5.665
17877,-6.200,-5.655
17878,-6.170,-5.655
17879,-6.170,-5.660
17880,-6.165,-5.650
17881,-6.180,-5.660
17882,-6.175,-5.675
17883,-6.160,-5.680
17884,-6.170,-5.665
17885,-6.165,-5.670
17886,-6.160,-5.675
17887,-6.145,-5.660
17888,-6.130,-5.645
17889,-6.125,-5.645
17890,-6.120,-5.625
17891,-6.120,-5.615
17892,-6.115,-5.590
17893,-6.120,-5.570
17894,-6.090,-5.560
17895,-6.065,-5.535
17896,-5.995,-5.510
17897,-5.880,-5.465
17898,-5.730,-5.450
17899,-5.555,-5.490
17900,-5.355,-5.605
17901,-5.145,-5.740
17902,-4.935,-5.895
17903,-4.700,-6.055
17904,-4.470,-6.220
17905,-4.230,-6.410
17906,-3.975,-6.630
17907,-3.725,-6.845
17908,-3.525,-7.075
17909,-3.340,-7.270
17910,-3.205,-7.420
17911,-3.110,-7.510
17912,-3.065,-7.550
17913,-3.045,-7.570
17914,-3.060,-7.575
17915,-3.090,-7.570
17916,-3.165,-7.565
17917,-3.265,-7.545
17918,-3.365,-7.480
17919,-3.425,-7.420
17920,-3.445,-7.305
17921,-3.440,-7.220
17922,-3.445,-7.105
17923,-3.460,-6.990
17924,-3.520,-6.890
17925,-3.645,-6.790
17926,-3.820,-6.655
17927,-4.025,-6.580
17928,-4.280,-6.500
17929,-4.580,-6.385
17930,-4.980,-6.330
17931,-5.430,-6.245
17932,-5.815,-6.155
17933,-6.125,-6.040
17934,-6.305,-5.925
17935,-6.355,-5.775
17936,-6.360,-5.695
17937,-6.340,-5.630
17938,-6.305,-5.585
17939,-6.330,-5.570
17940,-6.355,-5.570
17941,-6.415,-5.565
17942,-6.485,-5.570
17943,-6.535,-5.540
17944,-6.570,-5.545
17945,-6.625,-5.525
17946,-6.650,-5.510
17947,-6.625,-5.485
17948,-6.625,-5.450
17949,-6.640,-5.430
17950,-6.645,-5.415
17951,-6.650,-5.420
17952,-6.670,-5.420
17953,-6.685,-5.425
17954,-6.700,-5.405
17955,-6.720,-5.435
17956,-6.730,-5.410
17957,-6.745,-5.400
17958,-6.760,-5.390
17959,-6.770,-5.385
17960,-6.770,-5.370
17961,-6.790,-5.350
17962,-6.800,-5.325
17963,-6.815,-5.330
17964,-6.840,-5.320
17965,-6.845,-5.320
17966,-6.880,-5.300
17967,-6.895,-5.300
17968,-6.910,-5.280
17969,-6.935,-5.265
17970,-6.955,-5.260
17971,-6.965,-5.225
17972,-6.965,-5.210
17973,-6.980,-5.180
17974,-6.970,-5.150
17975,-6.975,-5.145
17976,-6.990,-5.120
17977,-7.000,-5.105
17978,-7.020,-5.105
17979,-7.020,-5.080
17980,-7.040,-5.045
17981,-7.045,-5.030
17982,-7.055,-4.990
17983,-7.070,-4.980
17984,-7.080,-4.950
17985,-7.070,-4.915
17986,-7.065,-4.875
17987,-7.065,-4.855
17988,-7.070,-4.835
17989,-7.075,-4.825
17990,-7.090,-4.800
17991,-7.095,-4.815
17992,-7.115,-4.815
17993,-7.140,-4.825
17994,-7.170,-4.820
17995,-7.205,-4.825
17996,-7.225,-4.810
17997,-7.245,-4.785
17998,-7.255,-4.755
17999,-7.295,-4.745
18000,-7.335,-4.740
18001,-7.385,-4.725
18002,-7.440,-4.725
18003,-7.505,-4.760
18004,-7.560,-4.760
18005,-7.615,-4.765
18006,-7.645,-4.755
18007,-7.645,-4.745
18008,-7.645,-4.740
18009,-7.635,-4.750
18010,-7.620,-4.765
18011,-7.575,-4.785
18012,-7.570,-4.825
18013,-7.535,-4.845
18014,-7.515,-4.890
18015,-7.485,-4.925
18016,-7.445,-4.980
18017,-7.400,-5.010
18018,-7.345,-5.055
18019,-7.290,-5.065
18020,-7.230,-5.100
18021,-7.165,-5.130
18022,-7.095,-5.180
18023,-7.020,-5.205
18024,-6.960,-5.240
18025,-6.915,-5.290
18026,-6.860,-5.335
18027,-6.805,-5.385
18028,-6.765,-5.435
18029,-6.715,-5.470
18030,-6.655,-5.480
18031,-6.610,-5.495
18032,-6.575,-5.490
18033,-6.540,-5.515
18034,-6.525,-5.530
18035,-6.480,-5.550
18036,-6.475,-5.580
18037,-6.470,-5.590
18038,-6.460,-5.615
18039,-6.460,-5.625
18040,-6.465,-5.645
18041,-6.480,-5.660
18042,-6.475,-5.655
18043,-6.455,-5.660
18044,-6.465,-5.630
18045,-6.440,-5.630
18046,-6.440,-5.635
18047,-6.425,-5.630
18048,-6.425,-5.640
18049,-6.430,-5.635
18050,-6.440,-5.650
18051,-6.435,-5.645
18052,-6.440,-5.650
18053,-6.445,-5.655
18054,-6.445,-5.645
18055,-6.435,-5.630
18056,-6.425,-5.625
18057,-6.405,-5.625
18058,-6.400,-5.600
18059,-6.395,-5.610
18060,-6.400,-5.600
18061,-6.385,-5.610
18062,-6.410,-5.635
18063,-6.405,-5.640
18064,-6.410,-5.645
18065,-6.415,-5.645
18066,-6.415,-5.650
18067,-6.425,-5.640
18068,-6.405,-5.640
18069,-6.385,-5.630
18070,-6.385,-5.615
18071,-6.380,-5.615
18072,-6.375,-5.620
18073,-6.390,-5.630
18074,-6.395,-5.645
18075,-6.385,-5.635
18076,-6.400,-5.635
18077,-6.390,-5.650
18078,-6.390,-5.640
18079,-6.390,-5.640
18080,-6.370,-5.620
18081,-6.360,-5.620
18082,-6.355,-5.615
18083,-6.345,-5.615
18084,-6.350,-5.615
18085,-6.345,-5.620
18086,-6.350,-5.645
18087,-6.355,-5.650
18088,-6.365,-5.655
18089,-6.365,-5.660
18090,-6.365,-5.665
18091,-6.370,-5.675
18092,-6.355,-5.640
18093,-6.340,-5.645
18094,-6.345,-5.650
18095,-6.335,-5.640
18096,-6.345,-5.660
18097,-6.360,-5.650
18098,-6.355,-5.655
18099,-6.355,-5.665
18100,-6.350,-5.670
18101,-6.375,-5.670
18102,-6.375,-5.675
18103,-6.360,-5.660
18104,-6.355,-5.650
18105,-6.340,-5.640
18106,-6.350,-5.645
18107,-6.345,-5.645
18108,-6.335,-5.650
18109,-6.355,-5.650
18110,-6.340,-5.660
18111,-6.345,-5.680
18112,-6.345,-5.690
18113,-6.345,-5.675
18114,-6.355,-5.685
18115,-6.350,-5.690
18116,-6.340,-5.670
18117,-6.335,-5.670
18118,-6.315,-5.655
18119,-6.310,-5.650
18120,-6.325,-5.660
18121,-6.340,-5.650
18122,-6.340,-5.670
18123,-6.355,-5.675
18124,-6.355,-5.690
18125,-6.345,-5.690
18126,-6.350,-5.690
18127,-6.345,-5.680
18128,-6.325,-5.665
18129,-6.310,-5.675
18130,-6.310,-5.655
18131,-6.305,-5.650
18132,-6.300,-5.665
18133,-6.300,-5.670
18134,-6.325,-5.690
18135,-6.325,-5.705
18136,-6.320,-5.700
18137,-6.340,-5.715
18138,-6.330,-5.705
18139,-6.325,-5.700
18140,-6.315,-5.705
18141,-6.310,-5.690
18142,-6.310,-5.675
18143,-6.290,-5.670
18144,-6.295,-5.665
18145,-6.305,-5.670
18146,-6.305,-5.695
18147,-6.305,-5.695
18148,-6.325,-5.710
18149,-6.325,-5.710
18150,-6.320,-5.710
18151,-6.315,-5.720
18152,-6.285,-5.690
18153,-6.280,-5.685
18154,-6.265,-5.690
18155,-6.270,-5.675
18156,-6.265,-5.685
18157,-6.280,-5.700
18158,-6.280,-5.695
18159,-6.300,-5.705
18160,-6.320,-5.735
18161,-6.310,-5.740
18162,-6.315,-5.745
18163,-6.295,-5.710
18164,-6.280,-5.700
18165,-6.280,-5.700
18166,-6.295,-5.680
18167,-6.280,-5.685
18168,-6.275,-5.685
18169,-6.275,-5.695
18170,-6.280,-5.710
18171,-6.290,-5.720
18172,-6.290,-5.725
18173,-6.300,-5.735
18174,-6.295,-5.725
18175,-6.305,-5.720
18176,-6.290,-5.720
18177,-6.290,-5.705
18178,-6.265,-5.700
18179,-6.255,-5.715
18180,-6.260,-5.700
18181,-6.270,-5.715
18182,-6.255,-5.735
18183,-6.270,-5.735
18184,-6.280,-5.750
18185,-6.270,-5.755
18186,-6.280,-5.745
18187,-6.275,-5.725
18188,-6.265,-5.715
18189,-6.255,-5.695
18190,-6.245,-5.690
18191,-6.245,-5.675
18192,-6.245,-5.685
18193,-6.245,-5.685
18194,-6.275,-5.700
18195,-6.275,-5.710
18196,-6.275,-5.715
18197,-6.290,-5.725
18198,-6.275,-5.730
18199,-6.280,-5.715
18200,-6.255,-5.700
18201,-6.270,-5.695
18202,-6.260,-5.690
18203,-6.245,-5.695
18204,-6.250,-5.700
18205,-6.240,-5.715
18206,-6.255,-5.725
18207,-6.265,-5.710
18208,-6.265,-5.725
18209,-6.275,-5.740
18210,-6.290,-5.740
18211,-6.265,-5.710
18212,-6.270,-5.705
18213,-6.245,-5.695
18214,-6.255,-5.680
18215,-6.245,-5.685
18216,-6.255,-5.710
18217,-6.245,-5.695
18218,-6.255,-5.720
18219,-6.255,-5.730
18220,-6.270,-5.725
18221,-6.260,-5.740
18222,-6.270,-5.725
18223,-6.275,-5.710
18224,-6.245,-5.695
18225,-6.240,-5.705
18226,-6.240,-5.685
18227,-6.225,-5.690
18228,-6.245,-5.705
18229,-6.245,-5.715
18230,-6.235,-5.730
18231,-6.255,-5.735
18232,-6.260,-5.745
18233,-6.260,-5.745
18234,-6.260,-5.730
18235,-6.270,-5.720
18236,-6.255,-5.710
18237,-6.245,-5.695
18238,-6.250,-5.700
18239,-6.230,-5.705
18240,-6.235,-5.725
18241,-6.255,-5.730
18242,-6.245,-5.730
18243,-6.255,-5.735
18244,-6.260,-5.750
18245,-6.280,-5.750
18246,-6.285,-5.765
18247,-6.270,-5.740
18248,-6.235,-5.735
18249,-6.215,-5.735
18250,-6.220,-5.740
18251,-6.210,-5.730
18252,-6.210,-5.740
18253,-6.210,-5.745
18254,-6.215,-5.760
18255,-6.240,-5.760
18256,-6.245,-5.760
18257,-6.250,-5.770
18258,-6.235,-5.755
18259,-6.235,-5.735
18260,-6.230,-5.735
18261,-6.205,-5.725
18262,-6.210,-5.715
18263,-6.205,-5.715
18264,-6.225,-5.720
18265,-6.220,-5.730
18266,-6.230,-5.740
18267,-6.245,-5.755
18268,-6.235,-5.760
18269,-6.240,-5.750
18270,-6.230,-5.750
18271,-6.230,-5.740
18272,-6.215,-5.745
18273,-6.220,-5.725
18274,-6.220,-5.720
18275,-6.210,-5.715
18276,-6.215,-5.715
18277,-6.215,-5.715
18278,-6.230,-5.725
18279,-6.240,-5.755
18280,-6.230,-5.730
18281,-6.230,-5.730
18282,-6.240,-5.735
18283,-6.230,-5.715
18284,-6.200,-5.710
18285,-6.205,-5.710
18286,-6.210,-5.705
18287,-6.185,-5.700
18288,-6.195,-5.710
18289,-6.195,-5.720
18290,-6.205,-5.715
18291,-6.215,-5.720
18292,-6.220,-5.740
18293,-6.220,-5.735
18294,-6.225,-5.735
18295,-6.220,-5.750
18296,-6.220,-5.730
18297,-6.205,-5.720
18298,-6.190,-5.705
18299,-6.185,-5.705
18300,-6.190,-5.705
18301,-6.195,-5.705
18302,-6.190,-5.725
18303,-6.205,-5.730
18304,-6.205,-5.745
18305,-6.200,-5.740
18306,-6.215,-5.730
18307,-6.210,-5.715
18308,-6.200,-5.710
18309,-6.205,-5.720
18310,-6.205,-5.705
18311,-6.185,-5.695
18312,-6.205,-5.715
18313,-6.210,-5.710
18314,-6.200,-5.725
18315,-6.185,-5.730
18316,-6.200,-5.745
18317,-6.205,-5.750
18318,-6.210,-5.745
18319,-6.205,-5.735
18320,-6.200,-5.725
18321,-6.180,-5.715
18322,-6.185,-5.700
18323,-6.145,-5.695
18324,-6.140,-5.690
18325,-6.140,-5.695
18326,-6.135,-5.705
18327,-6.135,-5.685
18328,-6.120,-5.675
18329,-6.115,-5.690
