'sample interval','MLII','V1'
18032,-6.140,-5.750
18033,-6.120,-5.745
18034,-6.110,-5.695
18035,-6.070,-5.650
18036,-6.045,-5.630
18037,-6.025,-5.590
18038,-6.005,-5.565
18039,-5.990,-5.575
18040,-5.980,-5.560
18041,-5.970,-5.580
18042,-5.950,-5.595
18043,-5.940,-5.590
18044,-5.920,-5.580
18045,-5.910,-5.545
18046,-5.895,-5.500
18047,-5.885,-5.450
18048,-5.880,-5.415
18049,-5.865,-5.370
18050,-5.840,-5.380
18051,-5.845,-5.380
18052,-5.840,-5.400
18053,-5.850,-5.410
18054,-5.855,-5.425
18055,-5.855,-5.410
18056,-5.870,-5.395
18057,-5.865,-5.385
18058,-5.850,-5.355
18059,-5.835,-5.350
18060,-5.825,-5.330
18061,-5.825,-5.330
18062,-5.805,-5.340
18063,-5.805,-5.325
18064,-5.810,-5.345
18065,-5.810,-5.345
18066,-5.830,-5.355
18067,-5.850,-5.370
18068,-5.840,-5.385
18069,-5.840,-5.390
18070,-5.845,-5.370
18071,-5.845,-5.345
18072,-5.835,-5.320
18073,-5.845,-5.290
18074,-5.810,-5.280
18075,-5.815,-5.310
18076,-5.815,-5.300
18077,-5.840,-5.340
18078,-5.855,-5.345
18079,-5.860,-5.355
18080,-5.885,-5.375
18081,-5.870,-5.385
18082,-5.870,-5.375
18083,-5.870,-5.365
18084,-5.860,-5.350
18085,-5.860,-5.300
18086,-5.855,-5.300
18087,-5.860,-5.295
18088,-5.870,-5.300
18089,-5.875,-5.345
18090,-5.885,-5.370
18091,-5.890,-5.395
18092,-5.900,-5.395
18093,-5.905,-5.395
18094,-5.900,-5.375
18095,-5.880,-5.345
18096,-5.880,-5.320
18097,-5.880,-5.300
18098,-5.880,-5.320
18099,-5.875,-5.335
18100,-5.870,-5.330
18101,-5.870,-5.350
18102,-5.870,-5.365
18103,-5.880,-5.390
18104,-5.885,-5.380
18105,-5.895,-5.380
18106,-5.895,-5.365
18107,-5.895,-5.345
18108,-5.875,-5.340
18109,-5.870,-5.335
18110,-5.860,-5.330
18111,-5.845,-5.335
18112,-5.835,-5.345
18113,-5.860,-5.350
18114,-5.860,-5.365
18115,-5.870,-5.375
18116,-5.890,-5.385
18117,-5.885,-5.385
18118,-5.885,-5.360
18119,-5.875,-5.350
18120,-5.870,-5.325
18121,-5.875,-5.320
18122,-5.845,-5.330
18123,-5.855,-5.355
18124,-5.850,-5.375
18125,-5.845,-5.395
18126,-5.860,-5.405
18127,-5.855,-5.415
18128,-5.855,-5.430
18129,-5.870,-5.400
18130,-5.855,-5.380
18131,-5.840,-5.355
18132,-5.850,-5.360
18133,-5.840,-5.335
18134,-5.830,-5.330
18135,-5.850,-5.330
18136,-5.830,-5.330
18137,-5.830,-5.345
18138,-5.835,-5.335
18139,-5.845,-5.350
18140,-5.840,-5.370
18141,-5.850,-5.375
18142,-5.855,-5.390
18143,-5.840,-5.375
18144,-5.835,-5.370
18145,-5.830,-5.335
18146,-5.810,-5.340
18147,-5.820,-5.345
18148,-5.830,-5.350
18149,-5.825,-5.355
18150,-5.825,-5.340
18151,-5.810,-5.345
18152,-5.815,-5.365
18153,-5.810,-5.355
18154,-5.795,-5.360
18155,-5.770,-5.365
18156,-5.750,-5.380
18157,-5.735,-5.365
18158,-5.705,-5.390
18159,-5.705,-5.390
18160,-5.700,-5.385
18161,-5.710,-5.395
18162,-5.715,-5.400
18163,-5.705,-5.395
18164,-5.685,-5.405
18165,-5.670,-5.400
18166,-5.640,-5.380
18167,-5.585,-5.370
18168,-5.570,-5.335
18169,-5.580,-5.295
18170,-5.575,-5.280
18171,-5.595,-5.290
18172,-5.620,-5.290
18173,-5.645,-5.335
18174,-5.685,-5.365
18175,-5.700,-5.360
18176,-5.700,-5.365
18177,-5.685,-5.345
18178,-5.665,-5.275
18179,-5.615,-5.235
18180,-5.600,-5.190
18181,-5.580,-5.155
18182,-5.570,-5.180
18183,-5.575,-5.185
18184,-5.620,-5.225
18185,-5.670,-5.275
18186,-5.700,-5.315
18187,-5.745,-5.340
18188,-5.785,-5.345
18189,-5.790,-5.360
18190,-5.835,-5.350
18191,-5.820,-5.335
18192,-5.825,-5.305
18193,-5.835,-5.300
18194,-5.855,-5.295
18195,-5.865,-5.325
18196,-5.875,-5.340
18197,-5.890,-5.355
18198,-5.895,-5.380
18199,-5.895,-5.395
18200,-5.905,-5.405
18201,-5.915,-5.410
18202,-5.895,-5.385
18203,-5.900,-5.375
18204,-5.900,-5.360
18205,-5.890,-5.345
18206,-5.895,-5.330
18207,-5.895,-5.330
18208,-5.895,-5.345
18209,-5.890,-5.380
18210,-5.900,-5.395
18211,-5.915,-5.410
18212,-5.930,-5.415
18213,-5.945,-5.390
18214,-5.930,-5.385
18215,-5.930,-5.345
18216,-5.905,-5.330
18217,-5.905,-5.320
18218,-5.890,-5.335
18219,-5.885,-5.335
18220,-5.875,-5.370
18221,-5.880,-5.415
18222,-5.900,-5.415
18223,-5.890,-5.425
18224,-5.910,-5.475
18225,-5.930,-5.500
18226,-5.965,-5.545
18227,-5.965,-5.610
18228,-5.975,-5.720
18229,-5.955,-5.855
18230,-5.895,-6.020
18231,-5.785,-6.175
18232,-5.630,-6.350
18233,-5.440,-6.495
18234,-5.265,-6.590
18235,-5.130,-6.595
18236,-5.075,-6.550
18237,-5.080,-6.410
18238,-5.105,-6.260
18239,-5.090,-6.085
18240,-4.995,-5.900
18241,-4.790,-5.660
18242,-4.580,-5.370
18243,-4.370,-4.980
18244,-4.250,-4.580
18245,-4.300,-4.265
18246,-4.580,-4.085
18247,-5.025,-4.110
18248,-5.575,-4.315
18249,-6.085,-4.615
18250,-6.505,-4.925
18251,-6.780,-5.150
18252,-6.900,-5.300
18253,-6.980,-5.385
18254,-7.050,-5.450
18255,-7.080,-5.490
18256,-7.160,-5.525
18257,-7.230,-5.565
18258,-7.270,-5.595
18259,-7.300,-5.605
18260,-7.315,-5.600
18261,-7.320,-5.590
18262,-7.315,-5.585
18263,-7.285,-5.585
18264,-7.265,-5.615
18265,-7.235,-5.640
18266,-7.195,-5.655
18267,-7.135,-5.665
18268,-7.055,-5.670
18269,-6.950,-5.630
18270,-6.800,-5.575
18271,-6.650,-5.505
18272,-6.500,-5.445
18273,-6.365,-5.400
18274,-6.280,-5.360
18275,-6.170,-5.320
18276,-6.115,-5.315
18277,-6.080,-5.290
18278,-6.060,-5.265
18279,-6.045,-5.255
18280,-6.030,-5.235
18281,-6.030,-5.260
18282,-6.025,-5.265
18283,-6.005,-5.280
18284,-6.005,-5.280
18285,-6.015,-5.275
18286,-5.990,-5.260
18287,-5.990,-5.260
18288,-5.975,-5.270
18289,-5.960,-5.275
18290,-5.960,-5.290
18291,-5.975,-5.315
18292,-5.955,-5.320
18293,-5.965,-5.350
18294,-5.965,-5.365
18295,-5.985,-5.355
18296,-6.000,-5.385
18297,-6.000,-5.400
18298,-6.005,-5.420
18299,-6.025,-5.415
18300,-6.015,-5.410
18301,-6.015,-5.405
18302,-6.035,-5.380
18303,-6.035,-5.395
18304,-6.040,-5.450
18305,-6.065,-5.470
18306,-6.075,-5.520
18307,-6.105,-5.555
18308,-6.125,-5.585
18309,-6.140,-5.590
18310,-6.150,-5.620
18311,-6.155,-5.595
18312,-6.155,-5.605
18313,-6.155,-5.625
18314,-6.165,-5.610
18315,-6.175,-5.630
18316,-6.190,-5.660
18317,-6.210,-5.680
18318,-6.215,-5.695
18319,-6.215,-5.725
18320,-6.230,-5.740
18321,-6.255,-5.745
18322,-6.265,-5.745
18323,-6.255,-5.730
18324,-6.260,-5.735
18325,-6.255,-5.725
18326,-6.250,-5.735
18327,-6.250,-5.740
18328,-6.245,-5.775
18329,-6.260,-5.795
18330,-6.270,-5.820
18331,-6.290,-5.825
18332,-6.300,-5.830
18333,-6.275,-5.825
18334,-6.265,-5.820
18335,-6.255,-5.785
18336,-6.225,-5.790
18337,-6.210,-5.760
18338,-6.190,-5.760
18339,-6.165,-5.745
18340,-6.155,-5.735
18341,-6.160,-5.735
18342,-6.145,-5.725
18343,-6.140,-5.715
18344,-6.115,-5.710
18345,-6.100,-5.685
18346,-6.080,-5.675
18347,-6.050,-5.650
18348,-6.020,-5.630
18349,-5.995,-5.615
18350,-5.970,-5.610
18351,-5.940,-5.590
18352,-5.940,-5.570
18353,-5.920,-5.555
18354,-5.935,-5.545
18355,-5.905,-5.535
18356,-5.900,-5.515
18357,-5.910,-5.500
18358,-5.900,-5.500
18359,-5.875,-5.480
18360,-5.865,-5.470
18361,-5.860,-5.465
18362,-5.830,-5.450
18363,-5.810,-5.450
18364,-5.830,-5.415
18365,-5.840,-5.405
18366,-5.840,-5.375
18367,-5.850,-5.345
18368,-5.850,-5.340
18369,-5.855,-5.325
18370,-5.840,-5.335
18371,-5.860,-5.320
18372,-5.825,-5.310
18373,-5.825,-5.310
18374,-5.825,-5.305
18375,-5.815,-5.305
18376,-5.815,-5.310
18377,-5.825,-5.325
18378,-5.820,-5.340
18379,-5.830,-5.355
18380,-5.845,-5.360
18381,-5.855,-5.375
18382,-5.865,-5.370
18383,-5.840,-5.350
18384,-5.850,-5.350
18385,-5.835,-5.330
18386,-5.825,-5.320
18387,-5.835,-5.285
18388,-5.850,-5.275
18389,-5.860,-5.280
18390,-5.865,-5.315
18391,-5.890,-5.340
18392,-5.895,-5.370
18393,-5.915,-5.380
18394,-5.915,-5.365
18395,-5.900,-5.370
18396,-5.900,-5.360
18397,-5.890,-5.330
18398,-5.865,-5.330
18399,-5.875,-5.350
18400,-5.880,-5.365
18401,-5.880,-5.360
18402,-5.890,-5.390
18403,-5.895,-5.380
18404,-5.920,-5.385
18405,-5.915,-5.400
18406,-5.920,-5.375
18407,-5.930,-5.355
18408,-5.920,-5.360
18409,-5.900,-5.335
18410,-5.890,-5.320
18411,-5.875,-5.340
18412,-5.885,-5.350
18413,-5.875,-5.390
18414,-5.875,-5.420
18415,-5.890,-5.425
18416,-5.880,-5.405
18417,-5.905,-5.375
18418,-5.895,-5.325
18419,-5.870,-5.300
18420,-5.885,-5.285
18421,-5.875,-5.265
18422,-5.870,-5.275
18423,-5.850,-5.300
18424,-5.860,-5.330
18425,-5.875,-5.350
18426,-5.860,-5.355
18427,-5.870,-5.360
18428,-5.890,-5.350
18429,-5.895,-5.320
18430,-5.890,-5.310
18431,-5.865,-5.300
18432,-5.860,-5.305
18433,-5.845,-5.300
18434,-5.835,-5.310
18435,-5.845,-5.335
18436,-5.840,-5.330
18437,-5.845,-5.345
18438,-5.870,-5.350
18439,-5.885,-5.345
18440,-5.880,-5.340
18441,-5.910,-5.335
18442,-5.895,-5.350
18443,-5.885,-5.335
18444,-5.880,-5.345
18445,-5.865,-5.345
18446,-5.840,-5.355
18447,-5.845,-5.365
18448,-5.825,-5.345
18449,-5.845,-5.325
18450,-5.865,-5.310
18451,-5.890,-5.295
18452,-5.875,-5.300
18453,-5.890,-5.315
18454,-5.875,-5.335
18455,-5.850,-5.320
18456,-5.835,-5.330
18457,-5.815,-5.310
18458,-5.795,-5.320
18459,-5.770,-5.345
18460,-5.770,-5.365
18461,-5.760,-5.400
18462,-5.765,-5.410
18463,-5.755,-5.440
18464,-5.745,-5.460
18465,-5.750,-5.445
18466,-5.735,-5.435
18467,-5.740,-5.410
18468,-5.720,-5.410
18469,-5.665,-5.385
18470,-5.635,-5.340
18471,-5.610,-5.300
18472,-5.580,-5.280
18473,-5.600,-5.255
18474,-5.600,-5.240
18475,-5.625,-5.255
18476,-5.660,-5.285
18477,-5.690,-5.305
18478,-5.705,-5.320
18479,-5.730,-5.315
18480,-5.725,-5.295
18481,-5.730,-5.280
18482,-5.730,-5.235
18483,-5.710,-5.215
18484,-5.680,-5.200
18485,-5.655,-5.175
18486,-5.630,-5.185
18487,-5.635,-5.180
18488,-5.650,-5.160
18489,-5.680,-5.185
18490,-5.735,-5.205
18491,-5.760,-5.235
18492,-5.795,-5.260
18493,-5.810,-5.305
18494,-5.840,-5.295
18495,-5.850,-5.325
18496,-5.870,-5.305
18497,-5.890,-5.275
18498,-5.905,-5.285
18499,-5.925,-5.280
18500,-5.950,-5.315
18501,-5.965,-5.350
18502,-5.960,-5.355
18503,-5.965,-5.345
18504,-5.950,-5.345
18505,-5.945,-5.350
18506,-5.925,-5.350
18507,-5.915,-5.355
18508,-5.915,-5.365
18509,-5.935,-5.355
18510,-5.945,-5.355
18511,-5.960,-5.355
18512,-5.960,-5.365
18513,-5.970,-5.365
18514,-5.975,-5.355
18515,-5.980,-5.360
18516,-5.980,-5.350
18517,-5.970,-5.370
18518,-5.955,-5.345
18519,-5.960,-5.370
18520,-5.960,-5.400
18521,-5.940,-5.395
18522,-5.980,-5.420
18523,-5.995,-5.435
18524,-6.000,-5.435
18525,-6.000,-5.420
18526,-5.985,-5.405
18527,-5.965,-5.355
18528,-5.960,-5.365
18529,-5.950,-5.375
18530,-5.945,-5.400
18531,-5.965,-5.465
18532,-5.985,-5.550
18533,-5.980,-5.650
18534,-5.980,-5.800
18535,-5.925,-5.975
18536,-5.855,-6.135
18537,-5.715,-6.340
18538,-5.545,-6.495
18539,-5.385,-6.600
18540,-5.255,-6.650
18541,-5.155,-6.585
18542,-5.155,-6.440
18543,-5.170,-6.280
18544,-5.180,-6.125
18545,-5.150,-5.995
18546,-5.030,-5.850
18547,-4.850,-5.650
18548,-4.615,-5.355
18549,-4.450,-4.970
18550,-4.410,-4.595
18551,-4.530,-4.300
18552,-4.865,-4.180
18553,-5.355,-4.255
18554,-5.885,-4.480
18555,-6.365,-4.795
18556,-6.720,-5.095
18557,-6.935,-5.300
18558,-7.050,-5.390
18559,-7.125,-5.470
18560,-7.175,-5.510
18561,-7.240,-5.540
18562,-7.295,-5.600
18563,-7.350,-5.645
18564,-7.385,-5.650
18565,-7.400,-5.650
18566,-7.385,-5.630
18567,-7.345,-5.605
18568,-7.325,-5.580
18569,-7.335,-5.590
18570,-7.325,-5.625
18571,-7.285,-5.655
18572,-7.260,-5.695
18573,-7.195,-5.720
18574,-7.070,-5.700
18575,-6.920,-5.665
18576,-6.745,-5.605
18577,-6.560,-5.500
18578,-6.420,-5.410
18579,-6.290,-5.335
18580,-6.205,-5.295
18581,-6.155,-5.260
18582,-6.125,-5.245
18583,-6.125,-5.250
18584,-6.110,-5.270
18585,-6.105,-5.290
18586,-6.085,-5.300
18587,-6.060,-5.270
18588,-6.045,-5.270
18589,-6.015,-5.245
18590,-5.995,-5.255
18591,-6.005,-5.275
18592,-6.005,-5.285
18593,-6.005,-5.305
18594,-6.025,-5.315
18595,-6.015,-5.340
18596,-6.020,-5.325
18597,-6.015,-5.355
18598,-6.015,-5.360
18599,-6.030,-5.370
18600,-6.040,-5.355
18601,-6.035,-5.360
18602,-6.030,-5.350
18603,-6.030,-5.385
18604,-6.040,-5.430
18605,-6.040,-5.465
18606,-6.065,-5.490
18607,-6.095,-5.530
18608,-6.090,-5.535
18609,-6.120,-5.510
18610,-6.125,-5.485
18611,-6.140,-5.470
18612,-6.145,-5.500
18613,-6.140,-5.510
18614,-6.165,-5.525
18615,-6.170,-5.560
18616,-6.180,-5.585
18617,-6.190,-5.610
18618,-6.215,-5.640
18619,-6.220,-5.665
18620,-6.240,-5.710
18621,-6.245,-5.705
18622,-6.260,-5.700
18623,-6.250,-5.675
18624,-6.245,-5.670
18625,-6.240,-5.650
18626,-6.245,-5.665
18627,-6.245,-5.690
18628,-6.270,-5.720
18629,-6.285,-5.755
18630,-6.280,-5.775
18631,-6.285,-5.810
18632,-6.320,-5.795
18633,-6.315,-5.820
18634,-6.325,-5.795
18635,-6.315,-5.760
18636,-6.280,-5.745
18637,-6.275,-5.740
18638,-6.255,-5.740
18639,-6.245,-5.730
18640,-6.230,-5.730
18641,-6.220,-5.735
18642,-6.205,-5.760
18643,-6.210,-5.765
18644,-6.180,-5.770
18645,-6.180,-5.755
18646,-6.165,-5.725
18647,-6.155,-5.680
18648,-6.095,-5.620
18649,-6.070,-5.590
18650,-6.060,-5.580
18651,-6.015,-5.560
18652,-6.005,-5.585
18653,-6.010,-5.580
18654,-5.985,-5.585
18655,-5.985,-5.580
18656,-5.965,-5.570
18657,-5.965,-5.570
18658,-5.960,-5.540
18659,-5.950,-5.490
18660,-5.945,-5.485
18661,-5.925,-5.470
18662,-5.905,-5.455
18663,-5.905,-5.460
18664,-5.885,-5.430
18665,-5.880,-5.410
18666,-5.885,-5.380
18667,-5.885,-5.380
18668,-5.880,-5.395
18669,-5.895,-5.390
18670,-5.900,-5.385
18671,-5.885,-5.375
18672,-5.880,-5.340
18673,-5.870,-5.340
18674,-5.860,-5.300
18675,-5.840,-5.320
18676,-5.840,-5.320
18677,-5.840,-5.330
18678,-5.875,-5.345
18679,-5.865,-5.365
18680,-5.885,-5.375
18681,-5.885,-5.390
18682,-5.885,-5.375
18683,-5.885,-5.375
18684,-5.875,-5.360
18685,-5.860,-5.340
18686,-5.845,-5.320
18687,-5.870,-5.320
18688,-5.865,-5.290
18689,-5.880,-5.290
18690,-5.880,-5.290
18691,-5.895,-5.325
18692,-5.895,-5.350
18693,-5.900,-5.365
18694,-5.910,-5.370
18695,-5.905,-5.350
18696,-5.895,-5.340
18697,-5.895,-5.315
18698,-5.900,-5.310
18699,-5.905,-5.300
18700,-5.910,-5.310
18701,-5.915,-5.340
18702,-5.915,-5.365
18703,-5.930,-5.385
18704,-5.940,-5.390
18705,-5.945,-5.385
18706,-5.940,-5.395
18707,-5.935,-5.365
18708,-5.930,-5.360
18709,-5.915,-5.345
18710,-5.920,-5.340
18711,-5.915,-5.375
18712,-5.915,-5.400
18713,-5.910,-5.405
18714,-5.905,-5.415
18715,-5.915,-5.440
18716,-5.925,-5.410
18717,-5.935,-5.385
18718,-5.930,-5.345
18719,-5.925,-5.330
18720,-5.925,-5.315
18721,-5.930,-5.290
18722,-5.925,-5.310
18723,-5.915,-5.325
18724,-5.905,-5.360
18725,-5.905,-5.380
18726,-5.915,-5.405
18727,-5.925,-5.405
18728,-5.935,-5.415
18729,-5.935,-5.390
18730,-5.925,-5.385
18731,-5.915,-5.355
18732,-5.905,-5.345
18733,-5.900,-5.340
18734,-5.890,-5.350
18735,-5.885,-5.340
18736,-5.875,-5.340
18737,-5.880,-5.345
18738,-5.900,-5.375
18739,-5.900,-5.370
18740,-5.915,-5.375
18741,-5.930,-5.365
18742,-5.925,-5.365
18743,-5.905,-5.360
18744,-5.900,-5.315
18745,-5.885,-5.290
18746,-5.890,-5.280
18747,-5.880,-5.300
18748,-5.895,-5.330
18749,-5.885,-5.370
18750,-5.895,-5.375
18751,-5.905,-5.385
18752,-5.910,-5.370
18753,-5.910,-5.325
18754,-5.905,-5.305
18755,-5.910,-5.300
18756,-5.900,-5.315
18757,-5.880,-5.320
18758,-5.875,-5.350
18759,-5.875,-5.380
18760,-5.870,-5.365
18761,-5.875,-5.375
18762,-5.885,-5.340
18763,-5.875,-5.335
18764,-5.870,-5.350
18765,-5.880,-5.350
18766,-5.860,-5.370
18767,-5.855,-5.375
18768,-5.835,-5.380
18769,-5.845,-5.380
18770,-5.805,-5.380
18771,-5.790,-5.390
18772,-5.780,-5.390
18773,-5.780,-5.385
18774,-5.775,-5.400
18775,-5.765,-5.390
18776,-5.765,-5.400
18777,-5.755,-5.410
18778,-5.725,-5.410
18779,-5.685,-5.385
18780,-5.655,-5.345
18781,-5.640,-5.320
18782,-5.635,-5.270
18783,-5.655,-5.285
18784,-5.680,-5.290
18785,-5.700,-5.310
18786,-5.745,-5.335
18787,-5.760,-5.365
18788,-5.765,-5.375
18789,-5.765,-5.360
18790,-5.740,-5.320
18791,-5.700,-5.285
18792,-5.675,-5.240
18793,-5.675,-5.180
18794,-5.640,-5.125
18795,-5.655,-5.120
18796,-5.695,-5.140
18797,-5.740,-5.200
18798,-5.795,-5.255
18799,-5.825,-5.330
18800,-5.875,-5.350
18801,-5.870,-5.345
18802,-5.905,-5.310
18803,-5.910,-5.290
18804,-5.915,-5.280
18805,-5.920,-5.275
18806,-5.930,-5.275
18807,-5.925,-5.300
18808,-5.935,-5.330
18809,-5.955,-5.360
18810,-5.960,-5.340
18811,-5.985,-5.365
18812,-5.995,-5.345
18813,-6.000,-5.360
18814,-6.005,-5.345
18815,-5.995,-5.355
18816,-5.980,-5.345
18817,-5.980,-5.335
18818,-5.965,-5.335
18819,-5.960,-5.365
18820,-5.975,-5.375
18821,-5.980,-5.385
18822,-5.980,-5.420
18823,-6.000,-5.405
18824,-6.015,-5.385
18825,-6.010,-5.360
18826,-6.010,-5.345
18827,-6.000,-5.355
18828,-5.990,-5.360
18829,-6.000,-5.365
18830,-5.980,-5.385
18831,-5.965,-5.405
18832,-5.980,-5.415
18833,-5.990,-5.415
18834,-5.990,-5.450
18835,-6.005,-5.450
18836,-6.020,-5.470
18837,-6.035,-5.490
18838,-6.050,-5.535
18839,-6.065,-5.590
18840,-6.045,-5.690
18841,-6.000,-5.820
18842,-5.900,-5.960
18843,-5.775,-6.145
18844,-5.625,-6.300
18845,-5.440,-6.445
18846,-5.265,-6.510
18847,-5.145,-6.515
18848,-5.090,-6.430
18849,-5.095,-6.310
18850,-5.130,-6.135
18851,-5.135,-5.960
18852,-5.065,-5.800
18853,-4.920,-5.590
18854,-4.710,-5.290
18855,-4.520,-4.935
18856,-4.430,-4.515
18857,-4.460,-4.215
18858,-4.740,-4.090
18859,-5.205,-4.140
18860,-5.765,-4.370
18861,-6.300,-4.710
18862,-6.725,-5.005
18863,-6.990,-5.230
18864,-7.125,-5.400
18865,-7.200,-5.460
18866,-7.240,-5.510
18867,-7.270,-5.565
18868,-7.305,-5.625
18869,-7.350,-5.665
18870,-7.380,-5.695
18871,-7.410,-5.715
18872,-7.420,-5.705
18873,-7.410,-5.700
18874,-7.400,-5.680
18875,-7.370,-5.665
18876,-7.340,-5.660
18877,-7.275,-5.675
18878,-7.200,-5.690
18879,-7.105,-5.695
18880,-6.935,-5.655
18881,-6.775,-5.610
18882,-6.595,-5.535
18883,-6.445,-5.470
18884,-6.325,-5.395
18885,-6.245,-5.360
18886,-6.195,-5.345
18887,-6.170,-5.355
18888,-6.160,-5.360
18889,-6.135,-5.370
18890,-6.125,-5.365
18891,-6.115,-5.340
18892,-6.090,-5.320
18893,-6.085,-5.285
18894,-6.075,-5.305
18895,-6.095,-5.315
18896,-6.085,-5.335
18897,-6.105,-5.375
18898,-6.090,-5.375
18899,-6.090,-5.365
18900,-6.075,-5.385
18901,-6.085,-5.385
18902,-6.070,-5.375
18903,-6.075,-5.380
18904,-6.080,-5.350
18905,-6.080,-5.345
18906,-6.115,-5.370
18907,-6.135,-5.410
18908,-6.145,-5.440
18909,-6.150,-5.475
18910,-6.165,-5.510
18911,-6.150,-5.540
18912,-6.140,-5.540
18913,-6.160,-5.535
18914,-6.160,-5.545
18915,-6.160,-5.540
18916,-6.175,-5.555
18917,-6.185,-5.565
18918,-6.205,-5.600
18919,-6.215,-5.640
18920,-6.240,-5.675
18921,-6.260,-5.695
18922,-6.255,-5.720
18923,-6.280,-5.735
18924,-6.280,-5.745
18925,-6.285,-5.765
18926,-6.280,-5.785
18927,-6.285,-5.795
18928,-6.300,-5.820
18929,-6.315,-5.820
18930,-6.310,-5.815
18931,-6.340,-5.830
18932,-6.345,-5.830
18933,-6.355,-5.835
18934,-6.370,-5.830
18935,-6.370,-5.840
18936,-6.370,-5.825
18937,-6.355,-5.840
18938,-6.340,-5.855
18939,-6.335,-5.840
18940,-6.325,-5.825
18941,-6.320,-5.840
18942,-6.325,-5.845
18943,-6.335,-5.865
18944,-6.330,-5.870
18945,-6.315,-5.855
18946,-6.300,-5.850
18947,-6.275,-5.835
18948,-6.245,-5.815
18949,-6.215,-5.785
18950,-6.200,-5.765
18951,-6.160,-5.760
18952,-6.145,-5.755
18953,-6.115,-5.740
18954,-6.105,-5.730
18955,-6.105,-5.720
18956,-6.080,-5.685
18957,-6.070,-5.685
18958,-6.050,-5.665
18959,-6.030,-5.650
18960,-6.010,-5.615
18961,-5.995,-5.570
18962,-5.985,-5.535
18963,-5.970,-5.485
18964,-5.940,-5.445
18965,-5.955,-5.440
18966,-5.945,-5.470
18967,-5.930,-5.480
18968,-5.940,-5.485
18969,-5.945,-5.505
18970,-5.915,-5.480
18971,-5.920,-5.465
18972,-5.900,-5.460
18973,-5.895,-5.445
18974,-5.880,-5.445
18975,-5.880,-5.445
18976,-5.875,-5.425
18977,-5.875,-5.420
18978,-5.900,-5.425
18979,-5.920,-5.430
18980,-5.920,-5.435
18981,-5.915,-5.445
18982,-5.915,-5.445
18983,-5.915,-5.460
18984,-5.895,-5.445
18985,-5.895,-5.440
18986,-5.875,-5.410
18987,-5.890,-5.385
18988,-5.895,-5.375
18989,-5.910,-5.365
18990,-5.905,-5.380
18991,-5.925,-5.395
18992,-5.940,-5.410
18993,-5.955,-5.430
18994,-5.940,-5.430
18995,-5.940,-5.420
18996,-5.925,-5.410
18997,-5.925,-5.395
18998,-5.920,-5.385
18999,-5.910,-5.395
19000,-5.905,-5.395
19001,-5.925,-5.420
19002,-5.935,-5.415
19003,-5.950,-5.430
19004,-5.955,-5.430
19005,-5.965,-5.450
19006,-5.970,-5.425
19007,-5.970,-5.420
19008,-5.965,-5.405
19009,-5.955,-5.405
19010,-5.945,-5.390
19011,-5.940,-5.400
19012,-5.950,-5.405
19013,-5.930,-5.425
19014,-5.940,-5.450
19015,-5.945,-5.465
19016,-5.950,-5.450
19017,-5.945,-5.440
19018,-5.945,-5.410
19019,-5.955,-5.390
19020,-5.955,-5.385
19021,-5.945,-5.375
19022,-5.925,-5.390
19023,-5.925,-5.430
19024,-5.920,-5.445
19025,-5.935,-5.455
19026,-5.940,-5.460
19027,-5.950,-5.440
19028,-5.950,-5.420
19029,-5.945,-5.415
19030,-5.955,-5.435
19031,-5.965,-5.430
19032,-5.955,-5.430
19033,-5.945,-5.460
19034,-5.925,-5.445
19035,-5.905,-5.460
19036,-5.905,-5.465
19037,-5.905,-5.470
19038,-5.915,-5.460
19039,-5.920,-5.455
19040,-5.930,-5.445
19041,-5.930,-5.430
19042,-5.930,-5.450
19043,-5.920,-5.430
19044,-5.915,-5.430
19045,-5.910,-5.415
19046,-5.885,-5.395
19047,-5.880,-5.415
19048,-5.885,-5.425
19049,-5.885,-5.455
19050,-5.885,-5.470
19051,-5.905,-5.470
19052,-5.920,-5.455
19053,-5.920,-5.475
19054,-5.925,-5.475
19055,-5.915,-5.460
19056,-5.920,-5.460
19057,-5.915,-5.455
19058,-5.900,-5.430
19059,-5.895,-5.425
19060,-5.895,-5.420
19061,-5.885,-5.425
19062,-5.890,-5.445
19063,-5.910,-5.460
19064,-5.875,-5.465
19065,-5.865,-5.480
19066,-5.855,-5.470
19067,-5.825,-5.465
19068,-5.820,-5.480
19069,-5.795,-5.445
19070,-5.795,-5.445
19071,-5.760,-5.465
19072,-5.760,-5.465
19073,-5.755,-5.490
19074,-5.765,-5.500
19075,-5.775,-5.500
19076,-5.760,-5.520
19077,-5.725,-5.510
19078,-5.695,-5.485
19079,-5.665,-5.460
19080,-5.640,-5.425
19081,-5.630,-5.395
19082,-5.620,-5.380
19083,-5.630,-5.400
19084,-5.650,-5.395
19085,-5.695,-5.410
19086,-5.735,-5.425
19087,-5.760,-5.425
19088,-5.775,-5.425
19089,-5.780,-5.425
19090,-5.765,-5.385
19091,-5.715,-5.350
19092,-5.680,-5.330
19093,-5.645,-5.320
19094,-5.620,-5.290
19095,-5.620,-5.280
19096,-5.655,-5.285
19097,-5.690,-5.305
19098,-5.740,-5.355
19099,-5.785,-5.395
19100,-5.830,-5.430
19101,-5.860,-5.435
19102,-5.885,-5.415
19103,-5.900,-5.405
19104,-5.915,-5.405
19105,-5.915,-5.400
19106,-5.910,-5.420
